ObjectId,LibraryId,IsMasterMeasure,Label,Def,DefExpanded,MatchingMeasure,PropertyLocation,PropertyPath,SheetId,UseCount,Description,CheckResult,FieldNames,MeasureNames,VariableNames,FunctionNames,NonSetTableCount,Error,Hash,Tags,QsdaVersion,MetaId
2e1b72ee-24c1-4ec7-bf8c-361999a4334f,,False,Units,"Num(Count({<[$(vDateToggle1) Previous Year Flag]={Yes}>+<[$(vDateToggle1) YTD Flag]={Yes}>}[Loan Number]),'#,##0')","Num(Count({<[ Previous Year Flag]={Yes}>+<[ YTD Flag]={Yes}>}[Loan Number]),'#,##0')",,Alternative Measures,qHyperCubeDef.qLayoutExclude.qHyperCubeDef.qMeasures.qDef.qDef,,6,,"Bad field name(s) ""[Loan Number]"" ",,,,"num, count",0,,-705501932,,3.4.5,6455
2e1b72ee-24c1-4ec7-bf8c-361999a4334f,,False,Revenue,"=Num(sum({<[$(vDateToggle1) Previous Year Flag]={Yes}>+<[$(vDateToggle1) YTD Flag]={Yes}>}[Revenue]),'#,##0')","=Num(sum({<[ Previous Year Flag]={Yes}>+<[ YTD Flag]={Yes}>}[Revenue]),'#,##0')",,Alternative Measures,qHyperCubeDef.qLayoutExclude.qHyperCubeDef.qMeasures.qDef.qDef,,4,,"Bad field name(s) ""[Revenue]"" ",,Revenue,,"num, sum",0,,-579514048,,3.4.5,6458
2e1b72ee-24c1-4ec7-bf8c-361999a4334f,,False,Revenue Per Loan,"=Num(sum({<[$(vDateToggle1) Previous Year Flag]={Yes}>+<[$(vDateToggle1) YTD Flag]={Yes}>}[Revenue])
/
Count({<[$(vDateToggle1) Previous Year Flag]={Yes}>+<[$(vDateToggle1) YTD Flag]={Yes}>}[Loan Number]),'#,##0')","=Num(sum({<[ Previous Year Flag]={Yes}>+<[ YTD Flag]={Yes}>}[Revenue])
/
Count({<[ Previous Year Flag]={Yes}>+<[ YTD Flag]={Yes}>}[Loan Number]),'#,##0')",,Alternative Measures,qHyperCubeDef.qLayoutExclude.qHyperCubeDef.qMeasures.qDef.qDef,,2,,"Bad field name(s) ""[Revenue]"" ""[Loan Number]"" ",,Revenue,,"num, sum, count",0,,515697632,,3.4.5,6460
2e1b72ee-24c1-4ec7-bf8c-361999a4334f,,False,Base Buy (Bps),"Num((Sum({<[$(vDateToggle1) Previous Year Flag]={Yes}>+<[$(vDateToggle1) YTD Flag]={Yes}>}[Base Buy ($)])
	/Sum({<[$(vDateToggle1) Previous Year Flag]={Yes}>+<[$(vDateToggle1) YTD Flag]={Yes}>}[Loan Amount])) * 10000,'#,##0.0;(#,##0.0)')","Num((Sum({<[ Previous Year Flag]={Yes}>+<[ YTD Flag]={Yes}>}[Base Buy ($)])
	/Sum({<[ Previous Year Flag]={Yes}>+<[ YTD Flag]={Yes}>}[Loan Amount])) * 10000,'#,##0.0;(#,##0.0)')",Qsda.Shared.Model.Extended.MasterMeasureMeta,Alternative Measures,qHyperCubeDef.qLayoutExclude.qHyperCubeDef.qMeasures.qDef.qDef,,6,,"Bad field name(s) ""[Base Buy ($)]"" ""[Loan Amount]"" ",,Base Buy ($),,"num, sum",0,,1743667406,,3.4.5,6461
2e1b72ee-24c1-4ec7-bf8c-361999a4334f,,False,Net Sell (Bps),"Num((Sum({<[$(vDateToggle1) Previous Year Flag]={Yes}>+<[$(vDateToggle1) YTD Flag]={Yes}>}[Net Sell ($)])
	/Sum({<[$(vDateToggle1) Previous Year Flag]={Yes}>+<[$(vDateToggle1) YTD Flag]={Yes}>}[Loan Amount])) * 10000,'#,##0.0;(#,##0.0)')","Num((Sum({<[ Previous Year Flag]={Yes}>+<[ YTD Flag]={Yes}>}[Net Sell ($)])
	/Sum({<[ Previous Year Flag]={Yes}>+<[ YTD Flag]={Yes}>}[Loan Amount])) * 10000,'#,##0.0;(#,##0.0)')",Qsda.Shared.Model.Extended.MasterMeasureMeta,Alternative Measures,qHyperCubeDef.qLayoutExclude.qHyperCubeDef.qMeasures.qDef.qDef,,6,,"Bad field name(s) ""[Net Sell ($)]"" ""[Loan Amount]"" ",,Net Sell ($),,"num, sum",0,,1349854631,,3.4.5,6464
2e1b72ee-24c1-4ec7-bf8c-361999a4334f,,False,,"argb(Rank(total column(1)*-1)/NoOfRows(total)*255,14,108,139)","argb(Rank(total column(1)*-1)/NoOfRows(total)*255,14,108,139)",,Measure Attribute,qHyperCubeDef.qMeasures.qAttributeExpressions.qExpression,,15,,,,,,"argb, rank, column, noofrows",0,,1817377040,,3.4.5,6465
2e1b72ee-24c1-4ec7-bf8c-361999a4334f,,False,='Volume',='Volume',='Volume',,Label,qHyperCubeDef.qMeasures.qDef.qLabelExpression,,2,,,,,,,0,,1488402430,,3.4.5,6467
2e1b72ee-24c1-4ec7-bf8c-361999a4334f,,False,,"=if(GetSelectedCount(Branch)=0,'Branch',GetFieldSelections(Branch,'; '))","=if(GetSelectedCount(Branch)=0,'Branch',GetFieldSelections(Branch,'; '))",,Title,title.qStringExpression.qExpr,,4,,"Bad field name(s) ""Branch"" ""Branch"" ",,,,"if, getselectedcount, getfieldselections",0,,396609234,,3.4.5,6469
2e1b72ee-24c1-4ec7-bf8c-361999a4334f,,False,,='Choose Measures From Bottom Dropdown Option (Volume ▼),='Choose Measures From Bottom Dropdown Option (Volume ▼),,Subtitle,subtitle.qStringExpression.qExpr,,2,,,,,l,,0,,0,,3.4.5,6472
2e1b72ee-24c1-4ec7-bf8c-361999a4334f,,False,,"if(vMeasure='Revenue', 'Revenue',
	if(vMeasure='Buy', 'Base Buy Dollars',
	if(vMeasure='Sell', 'Net Sell Dollars', 
    if(vMeasure='Volume', 'Volume', 
    if(vMeasure='Units', 'Units',
    if(vMeasure='Credits', 'Credits',
    if(vMeasure='Cures', 'Cures',
 )))))))  & ': ' &
 	if(vToDate='MTD', 'Month to Date', 
    if(vToDate='Previous Month Flag', 'Last Month',
    if(vToDate='QTD', 'This Quarter to Date',
    if(vToDate='YTD Flag', 'Year to Date',
'Last Year'))))","if(vMeasure='Revenue', 'Revenue',
	if(vMeasure='Buy', 'Base Buy Dollars',
	if(vMeasure='Sell', 'Net Sell Dollars', 
    if(vMeasure='Volume', 'Volume', 
    if(vMeasure='Units', 'Units',
    if(vMeasure='Credits', 'Credits',
    if(vMeasure='Cures', 'Cures',
 )))))))  & ': ' &
 	if(vToDate='MTD', 'Month to Date', 
    if(vToDate='Previous Month Flag', 'Last Month',
    if(vToDate='QTD', 'This Quarter to Date',
    if(vToDate='YTD Flag', 'Year to Date',
'Last Year'))))",,Color Expression,color.altLabel.qStringExpression.qExpr,,10,,"Bad field name(s) ""vMeasure"" ""vMeasure"" ""vMeasure"" ""vMeasure"" ""vMeasure"" ""vMeasure"" ""vMeasure"" ""vToDate"" ""vToDate"" ""vToDate"" ""vToDate"" ",,Revenue,,if,0,,2145825675,,3.4.5,6473
30fc3a03-df73-4ed6-9c9a-7e6b0f6ac6d4,,False,,=Min( {1} [Application Date]),=Min( {1} [Application Date]),,Date,props.minDate.qStringExpression.qExpr,,2,,"Bad field name(s) ""[Application Date]"" ",,,,min,0,,1161349417,,3.4.5,6475
30fc3a03-df73-4ed6-9c9a-7e6b0f6ac6d4,,False,,=Max( {1} [Application Date]),=Max( {1} [Application Date]),,Date,props.maxDate.qStringExpression.qExpr,,2,,"Bad field name(s) ""[Application Date]"" ",,,,max,0,,-1170185143,,3.4.5,6477
30fc3a03-df73-4ed6-9c9a-7e6b0f6ac6d4,,False,,=Min([Application Date]),=Min([Application Date]),,Date,props.startDate.qStringExpression.qExpr,,2,,"Bad field name(s) ""[Application Date]"" ",,,,min,0,,868106538,,3.4.5,6479
30fc3a03-df73-4ed6-9c9a-7e6b0f6ac6d4,,False,,=Max([Application Date]),=Max([Application Date]),,Date,props.endDate.qStringExpression.qExpr,,2,,"Bad field name(s) ""[Application Date]"" ",,,,max,0,,-1463428022,,3.4.5,6481
33bb7cf9-51df-4952-b460-7cdb85db5ad3,,False,,=Min( {1} [Funding Date]),=Min( {1} [Funding Date]),,Date,props.minDate.qStringExpression.qExpr,,2,,"Bad field name(s) ""[Funding Date]"" ",,,,min,0,,-1504510927,,3.4.5,6483
33bb7cf9-51df-4952-b460-7cdb85db5ad3,,False,,=Max( {1} [Funding Date]),=Max( {1} [Funding Date]),,Date,props.maxDate.qStringExpression.qExpr,,2,,"Bad field name(s) ""[Funding Date]"" ",,,,max,0,,458921809,,3.4.5,6485
33bb7cf9-51df-4952-b460-7cdb85db5ad3,,False,,=Min([Funding Date]),=Min([Funding Date]),,Date,props.startDate.qStringExpression.qExpr,,2,,"Bad field name(s) ""[Funding Date]"" ",,,,min,0,,-1797753806,,3.4.5,6486
33bb7cf9-51df-4952-b460-7cdb85db5ad3,,False,,=Max([Funding Date]),=Max([Funding Date]),,Date,props.endDate.qStringExpression.qExpr,,2,,"Bad field name(s) ""[Funding Date]"" ",,,,max,0,,165678930,,3.4.5,6488
44d19ba3-e6f3-46e0-80bb-ee6f5a8c3720,,False,This Year,"=If('$(vRevDateRange)'='QTD',If(Sum({<[Retail Flag]={Yes}, [$(vDateToggle1) YTD Flag]={Yes}>}Revenue)<>0,Sum({<[Retail Flag]={Yes}, [$(vDateToggle1) YTD Flag]={Yes}>}Revenue)/Count({<[Retail Flag]={Yes}, [$(vDateToggle1) YTD Flag]={Yes}>}distinct [Loan Number])),
If(Sum({<[Retail Flag]={Yes}, [$(vDateToggle1) $(vRevDateRange)]={Yes}>}Revenue)<>0,Sum({<[Retail Flag]={Yes}, [$(vDateToggle1) $(vRevDateRange)]={Yes}>}Revenue)/Count({<[Retail Flag]={Yes}, [$(vDateToggle1) $(vRevDateRange)]={Yes}>}distinct [Loan Number])))


","=If(''='QTD',If(Sum({<[Retail Flag]={Yes}, [ YTD Flag]={Yes}>}Revenue)<>0,Sum({<[Retail Flag]={Yes}, [ YTD Flag]={Yes}>}Revenue)/Count({<[Retail Flag]={Yes}, [ YTD Flag]={Yes}>}distinct [Loan Number])),
If(Sum({<[Retail Flag]={Yes}, [ ]={Yes}>}Revenue)<>0,Sum({<[Retail Flag]={Yes}, [ ]={Yes}>}Revenue)/Count({<[Retail Flag]={Yes}, [ ]={Yes}>}distinct [Loan Number])))


",,Measures,qHyperCubeDef.qMeasures.qDef.qDef,,2,,"Bad field name(s) ""Revenue"" ""Revenue"" ""[Loan Number]"" ""Revenue"" ""Revenue"" ""[Loan Number]"" ",,Revenue,,"if, sum, count",0,,-318138997,,3.4.5,6491
44d19ba3-e6f3-46e0-80bb-ee6f5a8c3720,,False,,"argb(Rank(total column(1)*-1)/NoOfRows(total)*255,14,108,139)","argb(Rank(total column(1)*-1)/NoOfRows(total)*255,14,108,139)",,Measure Attribute,qHyperCubeDef.qMeasures.qAttributeExpressions.qExpression,,15,,,,,,"argb, rank, column, noofrows",0,,1817377040,,3.4.5,6493
44d19ba3-e6f3-46e0-80bb-ee6f5a8c3720,,False,"=If('$(vRevDateRange)' = 'YTD Flag','$(vDateToggle1) Month',If('$(vRevDateRange)' = 'QTD','$(vDateToggle1) Quarter',If('$(vRevDateRange)' = 'MTD','$(=Month($(vCurrentDate))) $(vDateToggle1) Days')))","=If('$(vRevDateRange)' = 'YTD Flag','$(vDateToggle1) Month',If('$(vRevDateRange)' = 'QTD','$(vDateToggle1) Quarter',If('$(vRevDateRange)' = 'MTD','$(=Month($(vCurrentDate))) $(vDateToggle1) Days')))","=If('' = 'YTD Flag',' Month',If('' = 'QTD',' Quarter',If('' = 'MTD','  Days')))",,Dimension Label,qHyperCubeDef.qDimensions.qDef.qLabelExpression,,10,,,,,,"month, if",0,,-253708982,,3.4.5,6494
4ac9a0a6-903e-41a6-9bc2-9f5c5fcc0180,,False,Last Year,"=If('$(vRevDateRange)'='YTD Flag',If(Sum({<[$(vDateToggle1) Previous Year Flag]={Yes}>}Revenue)<>0,Sum({<[$(vDateToggle1) Previous Year Flag]={Yes}>}Revenue)/Count({<[$(vDateToggle1) Previous Year Flag]={Yes}>}distinct [Loan Number]),),
	If('$(vRevDateRange)'='QTD',If(Sum({<[$(vDateToggle1) Previous Year Flag]={Yes}>}Revenue)<>0,Sum({<[$(vDateToggle1) Previous Year Flag]={Yes}>}Revenue)/Count({<[$(vDateToggle1) Previous Year Flag]={Yes}>}distinct [Loan Number]),),
    	If('$(vRevDateRange)'='MTD',If(Sum({<[$(vDateToggle1) LYSameMonth Flag]={Yes}>}Revenue)<>0,Sum({<[$(vDateToggle1) LYSameMonth Flag]={Yes}>}Revenue)/Count({<[$(vDateToggle1) LYSameMonth Flag]={Yes}>}distinct [Loan Number]),))))


","=If(''='YTD Flag',If(Sum({<[ Previous Year Flag]={Yes}>}Revenue)<>0,Sum({<[ Previous Year Flag]={Yes}>}Revenue)/Count({<[ Previous Year Flag]={Yes}>}distinct [Loan Number]),),
	If(''='QTD',If(Sum({<[ Previous Year Flag]={Yes}>}Revenue)<>0,Sum({<[ Previous Year Flag]={Yes}>}Revenue)/Count({<[ Previous Year Flag]={Yes}>}distinct [Loan Number]),),
    	If(''='MTD',If(Sum({<[ LYSameMonth Flag]={Yes}>}Revenue)<>0,Sum({<[ LYSameMonth Flag]={Yes}>}Revenue)/Count({<[ LYSameMonth Flag]={Yes}>}distinct [Loan Number]),))))


",Qsda.Shared.Model.Extended.MasterMeasureMeta,Measures,qHyperCubeDef.qMeasures.qDef.qDef,,7,,"Bad field name(s) ""Revenue"" ""Revenue"" ""[Loan Number]"" ""Revenue"" ""Revenue"" ""[Loan Number]"" ""Revenue"" ""Revenue"" ""[Loan Number]"" ",,Revenue,,"if, sum, count",0,,2133695068,,3.4.5,6498
4ac9a0a6-903e-41a6-9bc2-9f5c5fcc0180,,False,Prior Year Revenue Per Loan,"=If('$(vRevDateRange)'='YTD Flag',If(Sum({<[$(vDateToggle1) Previous Year Flag]={Yes}>}Revenue)<>0,Sum({<[$(vDateToggle1) Previous Year Flag]={Yes}>}Revenue)/Count({<[$(vDateToggle1) Previous Year Flag]={Yes}>}distinct [Loan Number]),),
	If('$(vRevDateRange)'='QTD',If(Sum({<[$(vDateToggle1) Previous Year Flag]={Yes}>}Revenue)<>0,Sum({<[$(vDateToggle1) Previous Year Flag]={Yes}>}Revenue)/Count({<[$(vDateToggle1) Previous Year Flag]={Yes}>}distinct [Loan Number]),),
    	If('$(vRevDateRange)'='MTD',If(Sum({<[$(vDateToggle1) LYSameMonth Flag]={Yes}>}Revenue)<>0,Sum({<[$(vDateToggle1) LYSameMonth Flag]={Yes}>}Revenue)/Count({<[$(vDateToggle1) LYSameMonth Flag]={Yes}>}distinct [Loan Number]),))))","=If(''='YTD Flag',If(Sum({<[ Previous Year Flag]={Yes}>}Revenue)<>0,Sum({<[ Previous Year Flag]={Yes}>}Revenue)/Count({<[ Previous Year Flag]={Yes}>}distinct [Loan Number]),),
	If(''='QTD',If(Sum({<[ Previous Year Flag]={Yes}>}Revenue)<>0,Sum({<[ Previous Year Flag]={Yes}>}Revenue)/Count({<[ Previous Year Flag]={Yes}>}distinct [Loan Number]),),
    	If(''='MTD',If(Sum({<[ LYSameMonth Flag]={Yes}>}Revenue)<>0,Sum({<[ LYSameMonth Flag]={Yes}>}Revenue)/Count({<[ LYSameMonth Flag]={Yes}>}distinct [Loan Number]),))))",Qsda.Shared.Model.Extended.MasterMeasureMeta,Dimension Attribute,qHyperCubeDef.qDimensions.qAttributeExpressions.qExpression,,7,,"Bad field name(s) ""Revenue"" ""Revenue"" ""[Loan Number]"" ""Revenue"" ""Revenue"" ""[Loan Number]"" ""Revenue"" ""Revenue"" ""[Loan Number]"" ",,Revenue,,"if, sum, count",0,,2133695068,,3.4.5,6500
4ac9a0a6-903e-41a6-9bc2-9f5c5fcc0180,,False,Prior Year Units,"=If('$(vRevDateRange)'='YTD Flag',If(Count({<[$(vDateToggle1) Previous Year Flag]={Yes}>}distinct [Loan Number])<>0,Count({<[$(vDateToggle1) Previous Year Flag]={Yes}>}distinct [Loan Number]),),
	If('$(vRevDateRange)'='QTD',If(Count({<[$(vDateToggle1) Previous Year Flag]={Yes}>}distinct [Loan Number])<>0,Count({<[$(vDateToggle1) Previous Year Flag]={Yes}>}distinct [Loan Number]),),
    	If('$(vRevDateRange)'='MTD',If(Count({<[$(vDateToggle1) LYSameMonth Flag]={Yes}>}distinct [Loan Number])<>0,Count({<[$(vDateToggle1) LYSameMonth Flag]={Yes}>}distinct [Loan Number]),))))","=If(''='YTD Flag',If(Count({<[ Previous Year Flag]={Yes}>}distinct [Loan Number])<>0,Count({<[ Previous Year Flag]={Yes}>}distinct [Loan Number]),),
	If(''='QTD',If(Count({<[ Previous Year Flag]={Yes}>}distinct [Loan Number])<>0,Count({<[ Previous Year Flag]={Yes}>}distinct [Loan Number]),),
    	If(''='MTD',If(Count({<[ LYSameMonth Flag]={Yes}>}distinct [Loan Number])<>0,Count({<[ LYSameMonth Flag]={Yes}>}distinct [Loan Number]),))))",,Dimension Attribute,qHyperCubeDef.qDimensions.qAttributeExpressions.qExpression,,4,,"Bad field name(s) ""[Loan Number]"" ""[Loan Number]"" ""[Loan Number]"" ""[Loan Number]"" ""[Loan Number]"" ""[Loan Number]"" ",,,,"if, count",0,,-1640562211,,3.4.5,6501
4ac9a0a6-903e-41a6-9bc2-9f5c5fcc0180,,False,Prior Year Volume,"[Loan Amount]If('$(vRevDateRange)'='YTD Flag',If(Sum({<[$(vDateToggle1) Previous Year Flag]={Yes}>}[Loan Amount])<>0,Sum({<[$(vDateToggle1) Previous Year Flag]={Yes}>}[Loan Amount]),),
	If('$(vRevDateRange)'='QTD',If(Sum({<[$(vDateToggle1) Previous Year Flag]={Yes}>}[Loan Amount])<>0,Sum({<[$(vDateToggle1) Previous Year Flag]={Yes}>}[Loan Amount]),),
    	If('$(vRevDateRange)'='MTD',If(Sum({<[$(vDateToggle1) LYSameMonth Flag]={Yes}>}[Loan Amount])<>0,Sum({<[$(vDateToggle1) LYSameMonth Flag]={Yes}>}[Loan Amount]),))))","[Loan Amount]If(''='YTD Flag',If(Sum({<[ Previous Year Flag]={Yes}>}[Loan Amount])<>0,Sum({<[ Previous Year Flag]={Yes}>}[Loan Amount]),),
	If(''='QTD',If(Sum({<[ Previous Year Flag]={Yes}>}[Loan Amount])<>0,Sum({<[ Previous Year Flag]={Yes}>}[Loan Amount]),),
    	If(''='MTD',If(Sum({<[ LYSameMonth Flag]={Yes}>}[Loan Amount])<>0,Sum({<[ LYSameMonth Flag]={Yes}>}[Loan Amount]),))))",,Dimension Attribute,qHyperCubeDef.qDimensions.qAttributeExpressions.qExpression,,1,,Garbage after expression: 'If',,,l,"sum, if",0,,0,,3.4.5,6504
4ac9a0a6-903e-41a6-9bc2-9f5c5fcc0180,,False,,"argb(Rank(total column(1)*-1)/NoOfRows(total)*255,14,108,139)","argb(Rank(total column(1)*-1)/NoOfRows(total)*255,14,108,139)",,Measure Attribute,qHyperCubeDef.qMeasures.qAttributeExpressions.qExpression,,15,,,,,,"argb, rank, column, noofrows",0,,1817377040,,3.4.5,6506
4ac9a0a6-903e-41a6-9bc2-9f5c5fcc0180,,False,"=If('$(vRevDateRange)' = 'YTD Flag','$(vDateToggle1) Month',If('$(vRevDateRange)' = 'QTD','$(vDateToggle1) Quarter',If('$(vRevDateRange)' = 'MTD','$(=Month($(vCurrentDate))) $(vDateToggle1) Days')))","=If('$(vRevDateRange)' = 'YTD Flag','$(vDateToggle1) Month',If('$(vRevDateRange)' = 'QTD','$(vDateToggle1) Quarter',If('$(vRevDateRange)' = 'MTD','$(=Month($(vCurrentDate))) $(vDateToggle1) Days')))","=If('' = 'YTD Flag',' Month',If('' = 'QTD',' Quarter',If('' = 'MTD','  Days')))",,Dimension Label,qHyperCubeDef.qDimensions.qDef.qLabelExpression,,10,,,,,,"month, if",0,,-253708982,,3.4.5,6508
4f7b3fae-6914-48b4-8b9d-c452f65ad995,ecd3bd0a-6235-49fc-87ea-75f347a2b24c,True,This Year Revenue Per Loan (Explicit),"If('$(vRevDateRange)'='QTD',If(Sum({<[$(vDateToggle1) YTD Flag]={Yes}>}Revenue)<>0,Sum({<[$(vDateToggle1) YTD Flag]={Yes}>}Revenue)/Count({<[$(vDateToggle1) YTD Flag]={Yes}>}distinct [Loan Number])),
If(Sum({<[$(vDateToggle1) $(vRevDateRange)]={Yes}>}Revenue)<>0,Sum({<[$(vDateToggle1) $(vRevDateRange)]={Yes}>}Revenue)/Count({<[$(vDateToggle1) $(vRevDateRange)]={Yes}>}distinct [Loan Number])))
","If(''='QTD',If(Sum({<[ YTD Flag]={Yes}>}Revenue)<>0,Sum({<[ YTD Flag]={Yes}>}Revenue)/Count({<[ YTD Flag]={Yes}>}distinct [Loan Number])),
If(Sum({<[ ]={Yes}>}Revenue)<>0,Sum({<[ ]={Yes}>}Revenue)/Count({<[ ]={Yes}>}distinct [Loan Number])))
",,Measures,qHyperCubeDef.qMeasures.qLibraryId,,1,,,,Revenue,,"if, sum, count",0,,-278910287,,3.4.5,6511
4f7b3fae-6914-48b4-8b9d-c452f65ad995,,False,This Year Interest Rate,"=If('$(vRevDateRange)'='QTD',If(Avg({<[$(vDateToggle1) YTD Flag]={Yes}>}[Interest Rate])<>0,Avg({<[$(vDateToggle1) YTD Flag]={Yes}>}[Interest Rate])),
If(Avg({<[$(vDateToggle1) $(vRevDateRange)]={Yes}>}[Interest Rate])<>0,Avg({<[$(vDateToggle1) $(vRevDateRange)]={Yes}>}[Interest Rate])))

","=If(''='QTD',If(Avg({<[ YTD Flag]={Yes}>}[Interest Rate])<>0,Avg({<[ YTD Flag]={Yes}>}[Interest Rate])),
If(Avg({<[ ]={Yes}>}[Interest Rate])<>0,Avg({<[ ]={Yes}>}[Interest Rate])))

",,Measures,qHyperCubeDef.qMeasures.qDef.qDef,,2,,"Bad field name(s) ""[Interest Rate]"" ""[Interest Rate]"" ""[Interest Rate]"" ""[Interest Rate]"" ",,Interest Rate,,"if, avg",0,,672113448,,3.4.5,6512
4f7b3fae-6914-48b4-8b9d-c452f65ad995,,False,Current Year Revenue Per Loan,"=If('$(vRevDateRange)'='QTD',If(Sum({<[$(vDateToggle1) YTD Flag]={Yes}>}Revenue)<>0,Sum({<[$(vDateToggle1) YTD Flag]={Yes}>}Revenue)/Count({<[$(vDateToggle1) YTD Flag]={Yes}>}distinct [Loan Number])),
If(Sum({<[$(vDateToggle1) $(vRevDateRange)]={Yes}>}Revenue)<>0,Sum({<[$(vDateToggle1) $(vRevDateRange)]={Yes}>}Revenue)/Count({<[$(vDateToggle1) $(vRevDateRange)]={Yes}>}distinct [Loan Number])))
","=If(''='QTD',If(Sum({<[ YTD Flag]={Yes}>}Revenue)<>0,Sum({<[ YTD Flag]={Yes}>}Revenue)/Count({<[ YTD Flag]={Yes}>}distinct [Loan Number])),
If(Sum({<[ ]={Yes}>}Revenue)<>0,Sum({<[ ]={Yes}>}Revenue)/Count({<[ ]={Yes}>}distinct [Loan Number])))
",Qsda.Shared.Model.Extended.MasterMeasureMeta,Dimension Attribute,qHyperCubeDef.qDimensions.qAttributeExpressions.qExpression,,6,,"Bad field name(s) ""Revenue"" ""Revenue"" ""[Loan Number]"" ""Revenue"" ""Revenue"" ""[Loan Number]"" ",,Revenue,,"if, sum, count",0,,-278910287,,3.4.5,6515
4f7b3fae-6914-48b4-8b9d-c452f65ad995,,False,Current Year Interest Rate,"=If('$(vRevDateRange)'='QTD',If(Avg({<[$(vDateToggle1) YTD Flag]={Yes}>}[Interest Rate])<>0,Avg({<[$(vDateToggle1) YTD Flag]={Yes}>}[Interest Rate])),
If(Avg({<[$(vDateToggle1) $(vRevDateRange)]={Yes}>}[Interest Rate])<>0,Avg({<[$(vDateToggle1) $(vRevDateRange)]={Yes}>}[Interest Rate])))","=If(''='QTD',If(Avg({<[ YTD Flag]={Yes}>}[Interest Rate])<>0,Avg({<[ YTD Flag]={Yes}>}[Interest Rate])),
If(Avg({<[ ]={Yes}>}[Interest Rate])<>0,Avg({<[ ]={Yes}>}[Interest Rate])))",,Dimension Attribute,qHyperCubeDef.qDimensions.qAttributeExpressions.qExpression,,2,,"Bad field name(s) ""[Interest Rate]"" ""[Interest Rate]"" ""[Interest Rate]"" ""[Interest Rate]"" ",,Interest Rate,,"if, avg",0,,672113448,,3.4.5,6517
4f7b3fae-6914-48b4-8b9d-c452f65ad995,,False,Current Year Units,"=If('$(vRevDateRange)'='QTD',If(Count({<[$(vDateToggle1) YTD Flag]={Yes}>}distinct [Loan Number])<>0,Count({<[$(vDateToggle1) YTD Flag]={Yes}>}distinct [Loan Number])),
If(Count({<[$(vDateToggle1) $(vRevDateRange)]={Yes}>}distinct [Loan Number])<>0,Count({<[$(vDateToggle1) $(vRevDateRange)]={Yes}>}distinct [Loan Number])))
","=If(''='QTD',If(Count({<[ YTD Flag]={Yes}>}distinct [Loan Number])<>0,Count({<[ YTD Flag]={Yes}>}distinct [Loan Number])),
If(Count({<[ ]={Yes}>}distinct [Loan Number])<>0,Count({<[ ]={Yes}>}distinct [Loan Number])))
",,Dimension Attribute,qHyperCubeDef.qDimensions.qAttributeExpressions.qExpression,,4,,"Bad field name(s) ""[Loan Number]"" ""[Loan Number]"" ""[Loan Number]"" ""[Loan Number]"" ",,,,"if, count",0,,-1964922864,,3.4.5,6519
4f7b3fae-6914-48b4-8b9d-c452f65ad995,,False,Current Year Volume,"=If('$(vRevDateRange)'='QTD',If(Sum({<[$(vDateToggle1) YTD Flag]={Yes}>}[Loan Amount])<>0,Sum({<[$(vDateToggle1) YTD Flag]={Yes}>}[Loan Amount])),
If(Sum({<[$(vDateToggle1) $(vRevDateRange)]={Yes}>}[Loan Amount])<>0,Sum({<[$(vDateToggle1) $(vRevDateRange)]={Yes}>}[Loan Amount])))
","=If(''='QTD',If(Sum({<[ YTD Flag]={Yes}>}[Loan Amount])<>0,Sum({<[ YTD Flag]={Yes}>}[Loan Amount])),
If(Sum({<[ ]={Yes}>}[Loan Amount])<>0,Sum({<[ ]={Yes}>}[Loan Amount])))
",,Dimension Attribute,qHyperCubeDef.qDimensions.qAttributeExpressions.qExpression,,4,,"Bad field name(s) ""[Loan Amount]"" ""[Loan Amount]"" ""[Loan Amount]"" ""[Loan Amount]"" ",,,,"if, sum",0,,-1420910392,,3.4.5,6521
4f7b3fae-6914-48b4-8b9d-c452f65ad995,,False,"=If('$(vRevDateRange)' = 'YTD Flag','$(vDateToggle1) Month',If('$(vRevDateRange)' = 'QTD','$(vDateToggle1) Quarter',If('$(vRevDateRange)' = 'MTD','$(=Month($(vCurrentDate))) $(vDateToggle1) Days')))","=If('$(vRevDateRange)' = 'YTD Flag','$(vDateToggle1) Month',If('$(vRevDateRange)' = 'QTD','$(vDateToggle1) Quarter',If('$(vRevDateRange)' = 'MTD','$(=Month($(vCurrentDate))) $(vDateToggle1) Days')))","=If('' = 'YTD Flag',' Month',If('' = 'QTD',' Quarter',If('' = 'MTD','  Days')))",,Dimension Label,qHyperCubeDef.qDimensions.qDef.qLabelExpression,,10,,,,,,"month, if",0,,-253708982,,3.4.5,6522
