Id,Type,Title,LibraryId,VizClass,IsExtensionMissing,IsMasterVisualization,Name,SheetName,SheetId,CalcTime,BookmarkApplied,NumOfColumns,NumOfRows,UseCount,CalcConditionUnfulfilled,QsdaVersion,MetaId
b10997e0-5d4b-470e-9e88-0442a23f9725,qlik-variable-input,Chr(10),,Extension,False,True,qlik-variable-input / Chr(10) (b10997e0-5d4b-470e-9e88-0442a23f9725),<Master Library>,,0.003,,0,0,0,False,3.4.5,15826
b3d3ee91-db98-46a7-9ae0-e4ce2e4198a5,cl-kpi,"='Clear to Close - ' & 
	if(vToDate='Today Flag', 'Today',
	if(vToDate='Yesterday Flag', 'Yesterday',
	if(vToDate='Last Week Flag', 'Last Week', 
    if(vToDate='MTD', 'Month to Date', 
    if(vToDate='Previous Month Flag', 'Last Month', 
    if(vToDate='YTD Flag', 'Year to Date','Last Year'))))))",,Extension,True,True,"cl-kpi / ='Clear to Close - ' & 
	if(vToDate='Today Flag', 'Today',
	if(vToDate='Yesterday Flag', 'Yesterday',
	if(vToDate='Last Week Flag', 'Last Week', 
    if(vToDate='MTD', 'Month to Date', 
    if(vToDate='Previous Month Flag', 'Last Month', 
    if(vToDate='YTD Flag', 'Year to Date','Last Year')))))) (b3d3ee91-db98-46a7-9ae0-e4ce2e4198a5)",<Master Library>,,0.007,,0,0,0,False,3.4.5,15827
b610af38-1151-41b7-8d32-5baa9c982bca,cl-kpi,Revenue BP (Purchased/Sold Loans),,Extension,True,True,cl-kpi / Revenue BP (Purchased/Sold Loans) (b610af38-1151-41b7-8d32-5baa9c982bca),<Master Library>,,0.005,,0,0,0,False,3.4.5,15836
b6a3ec61-b4d4-4bae-869c-7a1fd6c96f10,qlik-variable-input,Choose A Channel,,Extension,False,True,qlik-variable-input / Choose A Channel (b6a3ec61-b4d4-4bae-869c-7a1fd6c96f10),<Master Library>,,0.003,,0,0,0,False,3.4.5,15837
baa5cad2-e7b7-4d33-bdef-704e749611fe,cl-kpi,"='Loans Funded - ' & 
	if(vToDate='Today Flag', 'Today',
	if(vToDate='Yesterday Flag', 'Yesterday',
	if(vToDate='Last Week Flag', 'Last Week', 
    if(vToDate='MTD', 'Month to Date', 
    if(vToDate='Previous Month Flag', 'Last Month', 
    if(vToDate='YTD Flag', 'Year to Date','Last Year'))))))",,Extension,True,True,"cl-kpi / ='Loans Funded - ' & 
	if(vToDate='Today Flag', 'Today',
	if(vToDate='Yesterday Flag', 'Yesterday',
	if(vToDate='Last Week Flag', 'Last Week', 
    if(vToDate='MTD', 'Month to Date', 
    if(vToDate='Previous Month Flag', 'Last Month', 
    if(vToDate='YTD Flag', 'Year to Date','Last Year')))))) (baa5cad2-e7b7-4d33-bdef-704e749611fe)",<Master Library>,,0.006,,0,0,0,False,3.4.5,15838
bb0da7b5-53be-4330-9820-09e0bb9a34f0,qlik-variable-input,Chr(10),,Extension,False,True,qlik-variable-input / Chr(10) (bb0da7b5-53be-4330-9820-09e0bb9a34f0),<Master Library>,,0.003,,0,0,0,False,3.4.5,15850
bbe2b190-b909-487b-a521-3483080e05b6,qlik-variable-input,chr(10),,Extension,False,True,qlik-variable-input / chr(10) (bbe2b190-b909-487b-a521-3483080e05b6),<Master Library>,,0.003,,0,0,0,False,3.4.5,15851
bf11293c-1ea0-429c-adaf-61ad7e869b90,qlik-variable-input,=Chr(10),,Extension,False,True,qlik-variable-input / =Chr(10) (bf11293c-1ea0-429c-adaf-61ad7e869b90),<Master Library>,,0.003,,0,0,0,False,3.4.5,15852
bf63a728-46f1-44d8-8fe8-766043d572a0,qlik-variable-input,chr(10),,Extension,False,True,qlik-variable-input / chr(10) (bf63a728-46f1-44d8-8fe8-766043d572a0),<Master Library>,,0.003,,0,0,0,False,3.4.5,15853
c015c30f-50bf-4da3-b7c5-b0884fd2ea95,qlik-variable-input,=Chr(10),,Extension,False,True,qlik-variable-input / =Chr(10) (c015c30f-50bf-4da3-b7c5-b0884fd2ea95),<Master Library>,,0.003,,0,0,0,False,3.4.5,15854
c497abc9-ded2-44f5-a08c-d16761cb20fa,qlik-variable-input,Select Loan Status,,Extension,False,True,qlik-variable-input / Select Loan Status (c497abc9-ded2-44f5-a08c-d16761cb20fa),<Master Library>,,0.003,,0,0,0,False,3.4.5,15855
c521108a-392c-4e72-9213-4e928e073f77,qlik-variable-input,=Chr(10),,Extension,False,True,qlik-variable-input / =Chr(10) (c521108a-392c-4e72-9213-4e928e073f77),<Master Library>,,0.003,,0,0,0,False,3.4.5,15856
c55ce68c-0e70-47d2-8577-f68553fa22e5,qlik-variable-input,Switch Lock Status,,Extension,False,True,qlik-variable-input / Switch Lock Status (c55ce68c-0e70-47d2-8577-f68553fa22e5),<Master Library>,,0.002,,0,0,1,False,3.4.5,15857
c586c28e-39a5-455c-90ee-9aa83cc26e15,qlik-variable-input,chr(10),,Extension,False,True,qlik-variable-input / chr(10) (c586c28e-39a5-455c-90ee-9aa83cc26e15),<Master Library>,,0.003,,0,0,0,False,3.4.5,15858
c69b3d1e-f1e5-4391-a72e-da03e3ab9af5,cl-kpi,"='Loans Funded - ' & 
	if(vToDate='Today Flag', 'Today',
	if(vToDate='Yesterday Flag', 'Yesterday',
	if(vToDate='Last Week Flag', 'Last Week', 
    if(vToDate='MTD', 'Month to Date', 
    if(vToDate='Previous Month Flag', 'Last Month', 
    if(vToDate='YTD Flag', 'Year to Date','Last Year'))))))",,Extension,True,True,"cl-kpi / ='Loans Funded - ' & 
	if(vToDate='Today Flag', 'Today',
	if(vToDate='Yesterday Flag', 'Yesterday',
	if(vToDate='Last Week Flag', 'Last Week', 
    if(vToDate='MTD', 'Month to Date', 
    if(vToDate='Previous Month Flag', 'Last Month', 
    if(vToDate='YTD Flag', 'Year to Date','Last Year')))))) (c69b3d1e-f1e5-4391-a72e-da03e3ab9af5)",<Master Library>,,0.005,,0,0,0,False,3.4.5,15859
c7b468cf-a4b8-47b9-abe8-4df5a13f92ed,qlik-variable-input,=Chr(10),,Extension,False,True,qlik-variable-input / =Chr(10) (c7b468cf-a4b8-47b9-abe8-4df5a13f92ed),<Master Library>,,0.002,,0,0,0,False,3.4.5,15860
c9ff0ce8-473b-475d-a2e9-13c0f645c5da,cl-kpi,"='LE Sent - ' & 
	if(vToDate='Today Flag', 'Today',
	if(vToDate='Yesterday Flag', 'Yesterday',
	if(vToDate='Last Week Flag', 'Last Week', 
    if(vToDate='MTD', 'Month to Date', 
    if(vToDate='Previous Month Flag', 'Last Month', 
    if(vToDate='YTD Flag', 'Year to Date','Last Year'))))))",,Extension,True,True,"cl-kpi / ='LE Sent - ' & 
	if(vToDate='Today Flag', 'Today',
	if(vToDate='Yesterday Flag', 'Yesterday',
	if(vToDate='Last Week Flag', 'Last Week', 
    if(vToDate='MTD', 'Month to Date', 
    if(vToDate='Previous Month Flag', 'Last Month', 
    if(vToDate='YTD Flag', 'Year to Date','Last Year')))))) (c9ff0ce8-473b-475d-a2e9-13c0f645c5da)",<Master Library>,,0.006,,0,0,0,False,3.4.5,15861
cb55d5bb-abc8-4075-a01e-81b9ccd4c1fa,qlik-variable-input,chr(10),,Extension,False,True,qlik-variable-input / chr(10) (cb55d5bb-abc8-4075-a01e-81b9ccd4c1fa),<Master Library>,,0.003,,0,0,0,False,3.4.5,15862
cc17001c-6196-4522-843b-09e23b9e0fe5,qlik-variable-input,Switch Dimension,,Extension,False,True,qlik-variable-input / Switch Dimension (cc17001c-6196-4522-843b-09e23b9e0fe5),<Master Library>,,0.003,,0,0,2,False,3.4.5,15863
cc9624c7-0d54-4e62-9469-ced5dd935294,qlik-variable-input,Choose A Channel,,Extension,False,True,qlik-variable-input / Choose A Channel (cc9624c7-0d54-4e62-9469-ced5dd935294),<Master Library>,,0.003,,0,0,0,False,3.4.5,15864
cdf4e964-500a-40dc-9945-233bce2a9300,qlik-variable-input,Choose Table Dimension,,Extension,False,True,qlik-variable-input / Choose Table Dimension (cdf4e964-500a-40dc-9945-233bce2a9300),<Master Library>,,0.002,,0,0,1,False,3.4.5,15865
ce1d629e-1620-4be4-9891-e658ca54b26a,qlik-variable-input,Chr(10),,Extension,False,True,qlik-variable-input / Chr(10) (ce1d629e-1620-4be4-9891-e658ca54b26a),<Master Library>,,0.003,,0,0,0,False,3.4.5,15873
cefbdbd6-6f12-450d-a6f7-7d1dfe97d789,cl-kpi,"='Clear to Close - ' & 
	if(vToDate='Today Flag', 'Today',
	if(vToDate='Yesterday Flag', 'Yesterday',
	if(vToDate='Last Week Flag', 'Last Week', 
    if(vToDate='MTD', 'Month to Date', 
    if(vToDate='Previous Month Flag', 'Last Month', 
    if(vToDate='YTD Flag', 'Year to Date','Last Year'))))))",,Extension,True,True,"cl-kpi / ='Clear to Close - ' & 
	if(vToDate='Today Flag', 'Today',
	if(vToDate='Yesterday Flag', 'Yesterday',
	if(vToDate='Last Week Flag', 'Last Week', 
    if(vToDate='MTD', 'Month to Date', 
    if(vToDate='Previous Month Flag', 'Last Month', 
    if(vToDate='YTD Flag', 'Year to Date','Last Year')))))) (cefbdbd6-6f12-450d-a6f7-7d1dfe97d789)",<Master Library>,,0.006,,0,0,0,False,3.4.5,15874
d185a5c3-2a4b-4215-8da8-11ea1b04f07f,cl-kpi,Revenue (Purchased/Sold Loans),,Extension,True,True,cl-kpi / Revenue (Purchased/Sold Loans) (d185a5c3-2a4b-4215-8da8-11ea1b04f07f),<Master Library>,,0.004,,0,0,0,False,3.4.5,15875
d6756ed0-f727-4849-995f-ead27ac55e5c,cl-kpi,Credit Pulls,,Extension,True,True,cl-kpi / Credit Pulls (d6756ed0-f727-4849-995f-ead27ac55e5c),<Master Library>,,0.005,,0,0,0,False,3.4.5,15876
d7070cbf-9267-4459-875d-1b7fcaf896ff,qlik-variable-input,Select Date Range,,Extension,False,True,qlik-variable-input / Select Date Range (d7070cbf-9267-4459-875d-1b7fcaf896ff),<Master Library>,,0.002,,0,0,0,False,3.4.5,15877
d81aacd4-767e-469a-817c-10e3993c8d63,qlik-variable-input,=Chr(10),,Extension,False,True,qlik-variable-input / =Chr(10) (d81aacd4-767e-469a-817c-10e3993c8d63),<Master Library>,,0.003,,0,0,0,False,3.4.5,15878
dc873570-f994-427c-a8fc-3d0ad4e93220,qlik-variable-input,=Chr(10),,Extension,False,True,qlik-variable-input / =Chr(10) (dc873570-f994-427c-a8fc-3d0ad4e93220),<Master Library>,,0.003,,0,0,0,False,3.4.5,15879
dd9c688b-7d73-423f-a73c-153822d292ea,cl-container,Vizlib Container Box,,Extension,True,True,cl-container / Vizlib Container Box (dd9c688b-7d73-423f-a73c-153822d292ea),<Master Library>,,0.051,,0,0,0,False,3.4.5,15880
deef9e14-8011-4d0e-b24c-99bae5582d29,qlik-variable-input,chr(10),,Extension,False,True,qlik-variable-input / chr(10) (deef9e14-8011-4d0e-b24c-99bae5582d29),<Master Library>,,0.003,,0,0,0,False,3.4.5,15881
df13dbdf-3f41-431a-8c28-6dd5476d0c26,qlik-variable-input,chr(10),,Extension,False,True,qlik-variable-input / chr(10) (df13dbdf-3f41-431a-8c28-6dd5476d0c26),<Master Library>,,0.002,,0,0,0,False,3.4.5,15882
e556a3a3-47b5-407c-9518-d33ca6252372,qlik-variable-input,Chr(10),,Extension,False,True,qlik-variable-input / Chr(10) (e556a3a3-47b5-407c-9518-d33ca6252372),<Master Library>,,0.002,,0,0,0,False,3.4.5,15883
e865b6e3-72a4-4d1f-b629-dcce2c723830,cl-kpi,"='Apps Taken - ' & 
	if(vToDate='Today Flag', 'Today',
	if(vToDate='Yesterday Flag', 'Yesterday',
	if(vToDate='Last Week Flag', 'Last Week', 
    if(vToDate='MTD', 'Month to Date', 
    if(vToDate='Previous Month Flag', 'Last Month', 
    if(vToDate='YTD Flag', 'Year to Date','Last Year'))))))",,Extension,True,True,"cl-kpi / ='Apps Taken - ' & 
	if(vToDate='Today Flag', 'Today',
	if(vToDate='Yesterday Flag', 'Yesterday',
	if(vToDate='Last Week Flag', 'Last Week', 
    if(vToDate='MTD', 'Month to Date', 
    if(vToDate='Previous Month Flag', 'Last Month', 
    if(vToDate='YTD Flag', 'Year to Date','Last Year')))))) (e865b6e3-72a4-4d1f-b629-dcce2c723830)",<Master Library>,,0.006,,0,0,0,False,3.4.5,15884
e8baa136-6a0b-4ca7-85d0-75c86ddf65a9,cl-kpi,"='Apps Taken - ' & 
	if(vToDate='Today Flag', 'Today',
	if(vToDate='Yesterday Flag', 'Yesterday',
	if(vToDate='Last Week Flag', 'Last Week', 
    if(vToDate='MTD', 'Month to Date', 
    if(vToDate='Previous Month Flag', 'Last Month', 
    if(vToDate='YTD Flag', 'Year to Date','Last Year'))))))",,Extension,True,True,"cl-kpi / ='Apps Taken - ' & 
	if(vToDate='Today Flag', 'Today',
	if(vToDate='Yesterday Flag', 'Yesterday',
	if(vToDate='Last Week Flag', 'Last Week', 
    if(vToDate='MTD', 'Month to Date', 
    if(vToDate='Previous Month Flag', 'Last Month', 
    if(vToDate='YTD Flag', 'Year to Date','Last Year')))))) (e8baa136-6a0b-4ca7-85d0-75c86ddf65a9)",<Master Library>,,0.006,,0,0,0,False,3.4.5,15885
e91e1b7d-17a4-42ec-8913-7e574fc24342,qlik-variable-input,Chr(10),,Extension,False,True,qlik-variable-input / Chr(10) (e91e1b7d-17a4-42ec-8913-7e574fc24342),<Master Library>,,0.003,,0,0,0,False,3.4.5,15886
eded3e30-780e-4168-b9b5-8c4b93246b46,qlik-variable-input,Date Toggle Buttons,,Extension,False,True,qlik-variable-input / Date Toggle Buttons (eded3e30-780e-4168-b9b5-8c4b93246b46),<Master Library>,,0.003,,0,0,2,False,3.4.5,15887
ef3062da-ba45-490f-b5c2-124299105058,qlik-variable-input,Chr(10),,Extension,False,True,qlik-variable-input / Chr(10) (ef3062da-ba45-490f-b5c2-124299105058),<Master Library>,,0.002,,0,0,0,False,3.4.5,15888
f238b5b1-e291-4748-95b1-50b438405128,text-image,Scorecard Overview: Help Text,,Native,False,True,text-image / Scorecard Overview: Help Text (f238b5b1-e291-4748-95b1-50b438405128),<Master Library>,,0.003,,0,1,0,False,3.4.5,15889
f3673ef2-42bc-4423-b53c-29de7643c684,qlik-variable-input,=Chr(10),,Extension,False,True,qlik-variable-input / =Chr(10) (f3673ef2-42bc-4423-b53c-29de7643c684),<Master Library>,,0.003,,0,0,0,False,3.4.5,15890
f56e86e4-ab1a-4578-9a3e-8b35a24345f3,qlik-variable-input,chr(10),,Extension,False,True,qlik-variable-input / chr(10) (f56e86e4-ab1a-4578-9a3e-8b35a24345f3),<Master Library>,,0.003,,0,0,0,False,3.4.5,15891
f5c1963f-003c-4485-af7a-8328d3fd3f1e,qlik-variable-input,=Chr(10),,Extension,False,True,qlik-variable-input / =Chr(10) (f5c1963f-003c-4485-af7a-8328d3fd3f1e),<Master Library>,,0.003,,0,0,0,False,3.4.5,15892
f60c2243-ebe2-41a1-8182-e69a81ab0875,qlik-variable-input,Scorecard Overview: Container View Control,,Extension,False,True,qlik-variable-input / Scorecard Overview: Container View Control (f60c2243-ebe2-41a1-8182-e69a81ab0875),<Master Library>,,0.003,,0,0,1,False,3.4.5,15893
f6b322a4-394f-43c5-9757-fd2104d31153,qlik-variable-input,Chr(10),,Extension,False,True,qlik-variable-input / Chr(10) (f6b322a4-394f-43c5-9757-fd2104d31153),<Master Library>,,0.003,,0,0,0,False,3.4.5,15894
f81a4368-da21-4555-9091-366b30868a3c,qlik-variable-input,chr(10),,Extension,False,True,qlik-variable-input / chr(10) (f81a4368-da21-4555-9091-366b30868a3c),<Master Library>,,0.003,,0,0,0,False,3.4.5,15895
f9115fed-526d-4169-a30a-fe79507a322a,qlik-variable-input,=Chr(10),,Extension,False,True,qlik-variable-input / =Chr(10) (f9115fed-526d-4169-a30a-fe79507a322a),<Master Library>,,0.002,,0,0,0,False,3.4.5,15896
fa3e69a5-99c9-4efd-b822-20d41b1ac87e,cl-container,Vizlib Container Box,,Extension,True,True,cl-container / Vizlib Container Box (fa3e69a5-99c9-4efd-b822-20d41b1ac87e),<Master Library>,,0.048,,0,0,0,False,3.4.5,15897
fac38a3a-a08e-4f22-98d1-0ac828332a27,qlik-variable-input,chr(10),,Extension,False,True,qlik-variable-input / chr(10) (fac38a3a-a08e-4f22-98d1-0ac828332a27),<Master Library>,,0.003,,0,0,0,False,3.4.5,15898
12531002-afe4-4d4a-9c5f-24b53ec1d79f,barchart,=upper(vChannel)&': Margin by Quarter',,Native,False,True,barchart / =upper(vChannel)&': Margin by Quarter' (12531002-afe4-4d4a-9c5f-24b53ec1d79f),<Master Library>,,0.005,,0,0,1,False,3.4.5,15899
16203cb3-51fd-4069-9369-9deb3a858f06,barchart,=Upper(vChannel)&': Pull Through by Quarter',,Native,False,True,barchart / =Upper(vChannel)&': Pull Through by Quarter' (16203cb3-51fd-4069-9369-9deb3a858f06),<Master Library>,,0.006,,0,0,1,False,3.4.5,15900
7e89aee4-1c7a-4674-92b7-fa2aa9171b91,barchart,"=Upper(vChannel)&': Applications Taken, Closed Loans, Funded Loans by Month'",,Native,False,True,"barchart / =Upper(vChannel)&': Applications Taken, Closed Loans, Funded Loans by Month' (7e89aee4-1c7a-4674-92b7-fa2aa9171b91)",<Master Library>,,0.013,,0,0,1,False,3.4.5,15901
d1449338-3027-4502-b8d9-4fa0f3dca1e5,table,=upper(vChannel)&': Quartiles - 13 Rolling Months',,Native,False,True,table / =upper(vChannel)&': Quartiles - 13 Rolling Months' (d1449338-3027-4502-b8d9-4fa0f3dca1e5),<Master Library>,,0.032,,0,0,1,False,3.4.5,15902
d219bc7d-aa85-4278-970b-2b175cda162e,barchart,"Upper(vChannel)&': Applications Taken, Closed Loans, Funded Loans by Quarter'",,Native,False,True,"barchart / Upper(vChannel)&': Applications Taken, Closed Loans, Funded Loans by Quarter' (d219bc7d-aa85-4278-970b-2b175cda162e)",<Master Library>,,0.013,,0,0,1,False,3.4.5,15903
da72e686-d92e-4344-94bb-6e686508c7e5,barchart,=Upper(vChannel)&': Pull Through by Month',,Native,False,True,barchart / =Upper(vChannel)&': Pull Through by Month' (da72e686-d92e-4344-94bb-6e686508c7e5),<Master Library>,,0.006,,0,0,1,False,3.4.5,15904
4f537206-145c-4323-a081-5049d312802b,table,"='$(vScorecardActor) Detail: ' & Pick(match(vLoanStatus, 'Active', 'Originated', 'All'),
pick(match(vLock,'No','Yes','*'),'Active Locked Loans','Active Not Locked Loans','Active Total Loans'),
'Funded Loans',
'All Statuses'
)",,Native,False,True,"table / ='$(vScorecardActor) Detail: ' & Pick(match(vLoanStatus, 'Active', 'Originated', 'All'),
pick(match(vLock,'No','Yes','*'),'Active Locked Loans','Active Not Locked Loans','Active Total Loans'),
'Funded Loans',
'All Statuses'
) (4f537206-145c-4323-a081-5049d312802b)",<Master Library>,,0.082,,0,0,1,False,3.4.5,15905
70ca6cc2-94ca-44e8-9142-24b4e5eca101,table,"='$(vScorecard) Report: '&Pick(match(vLoanStatus, 'Active', 'Originated', 'All'),
pick(match(vLock,'No','Yes','*'),'Active Locked Loans','Active Not Locked Loans','Active Total Loans'),
'Funded Loans',
'All Statuses'
)",,Native,False,True,"table / ='$(vScorecard) Report: '&Pick(match(vLoanStatus, 'Active', 'Originated', 'All'),
pick(match(vLock,'No','Yes','*'),'Active Locked Loans','Active Not Locked Loans','Active Total Loans'),
'Funded Loans',
'All Statuses'
) (70ca6cc2-94ca-44e8-9142-24b4e5eca101)",<Master Library>,,0.072,,0,0,1,False,3.4.5,15906
c03b082a-a8f5-4b0b-b0a7-5a42134b3de6,table,"='$(vScorecardActor) Report: '&Pick(match(vLoanStatus, 'Active', 'Originated', 'All'),
pick(match(vLock,'No','Yes','*'),'Active Locked Loans','Active Not Locked Loans','Active Total Loans'),
'Funded Loans',
'All Statuses'
)",,Native,False,True,"table / ='$(vScorecardActor) Report: '&Pick(match(vLoanStatus, 'Active', 'Originated', 'All'),
pick(match(vLock,'No','Yes','*'),'Active Locked Loans','Active Not Locked Loans','Active Total Loans'),
'Funded Loans',
'All Statuses'
) (c03b082a-a8f5-4b0b-b0a7-5a42134b3de6)",<Master Library>,,0.075,,0,0,1,False,3.4.5,15907
08ec7661-2630-4abb-aa57-efe4fb815559,qlik-variable-input,Choose Channel,,Extension,False,True,qlik-variable-input / Choose Channel (08ec7661-2630-4abb-aa57-efe4fb815559),<Master Library>,,0.003,,0,0,1,False,3.4.5,15908
2383d5a4-706e-4e10-834d-5168d1b5cd29,qlik-date-picker-mod,Pull Through: Application Date Picker,,Extension,True,True,qlik-date-picker-mod / Pull Through: Application Date Picker (2383d5a4-706e-4e10-834d-5168d1b5cd29),<Master Library>,,0.004,,0,0,1,False,3.4.5,15909
61545211-1864-4b5e-a3b3-7bed4af3bec9,qlik-date-picker-mod,Pull Through: Registration Date Picker,,Extension,True,True,qlik-date-picker-mod / Pull Through: Registration Date Picker (61545211-1864-4b5e-a3b3-7bed4af3bec9),<Master Library>,,0.004,,0,0,1,False,3.4.5,15910
84833bda-ed3c-42d6-a6fe-ded2afcbf96d,qlik-variable-input,Choose Measure,,Extension,False,True,qlik-variable-input / Choose Measure (84833bda-ed3c-42d6-a6fe-ded2afcbf96d),<Master Library>,,0.003,,0,0,1,False,3.4.5,15911
86a173b8-3439-4afc-a1b1-cb5c8e4457af,sn-layout-container,High Performers - Pull Through: Control Panel,,Extension,False,True,sn-layout-container / High Performers - Pull Through: Control Panel (86a173b8-3439-4afc-a1b1-cb5c8e4457af),<Master Library>,,0.003,,0,0,0,False,3.4.5,15912
24790c5d-5131-40ec-ae06-c3344dc24326,qlik-variable-input,Choose View,c8c98fd6-2b8e-4b95-a6a4-e8b6625f3945,Extension,False,True,qlik-variable-input / Choose View (24790c5d-5131-40ec-ae06-c3344dc24326),<Master Library>,,0,,0,0,0,False,3.4.5,15913
21cb0c99-c780-4fd0-869d-e706bb667389,qlik-variable-input,Choose Channel,08ec7661-2630-4abb-aa57-efe4fb815559,Extension,False,True,qlik-variable-input / Choose Channel (21cb0c99-c780-4fd0-869d-e706bb667389),<Master Library>,,0,,0,0,0,False,3.4.5,15914
f8751fab-246c-471c-a966-174398ad5a67,qlik-variable-input,Choose Measure,84833bda-ed3c-42d6-a6fe-ded2afcbf96d,Extension,False,True,qlik-variable-input / Choose Measure (f8751fab-246c-471c-a966-174398ad5a67),<Master Library>,,0,,0,0,0,False,3.4.5,15915
74df9b0d-e70f-4846-960a-4e4c827f5fad,qlik-variable-input,Choose Time Range,adbd841e-95f1-4d1b-8db5-f3d8c6ef8596,Extension,False,True,qlik-variable-input / Choose Time Range (74df9b0d-e70f-4846-960a-4e4c827f5fad),<Master Library>,,0,,0,0,0,False,3.4.5,15916
9f040b48-359f-4f33-a2d7-e94659a3856d,sn-layout-container,Pull Through: Control Panel,,Extension,False,True,sn-layout-container / Pull Through: Control Panel (9f040b48-359f-4f33-a2d7-e94659a3856d),<Master Library>,,0.007,,0,0,0,False,3.4.5,15917
8ec7e3d7-9c68-43d6-96eb-369a6226edfa,qlik-variable-input,Choose View,bb70e045-9eac-4c2b-bbdd-47e77407e696,Extension,False,True,qlik-variable-input / Choose View (8ec7e3d7-9c68-43d6-96eb-369a6226edfa),<Master Library>,,0,,0,0,0,False,3.4.5,15918
3c5beeca-1056-47af-9c53-35fc81a6e312,qlik-date-picker-mod,Pull Through: Application Date Picker,2383d5a4-706e-4e10-834d-5168d1b5cd29,Extension,True,True,qlik-date-picker-mod / Pull Through: Application Date Picker (3c5beeca-1056-47af-9c53-35fc81a6e312),<Master Library>,,0,,0,0,0,False,3.4.5,15919
35efc812-bc33-4c7c-acc4-be2f56c2de11,qlik-date-picker-mod,Pull Through: Registration Date Picker,61545211-1864-4b5e-a3b3-7bed4af3bec9,Extension,True,True,qlik-date-picker-mod / Pull Through: Registration Date Picker (35efc812-bc33-4c7c-acc4-be2f56c2de11),<Master Library>,,0,,0,0,0,False,3.4.5,15920
e5ebcdac-c328-4e77-b945-5ec50c7dea6b,qlik-variable-input,Funded or Closed?,f8ae1956-46d3-4679-bef8-ef9fb898add8,Extension,False,True,qlik-variable-input / Funded or Closed? (e5ebcdac-c328-4e77-b945-5ec50c7dea6b),<Master Library>,,0,,0,0,0,False,3.4.5,15921
032f5840-16fe-4578-bdc9-16ec1f0873b3,filterpane,Scorecard Overview: Funding YearQuarter Filter,,Native,False,True,filterpane / Scorecard Overview: Funding YearQuarter Filter (032f5840-16fe-4578-bdc9-16ec1f0873b3),<Master Library>,,0.002,,0,0,0,False,3.4.5,15922
a07a8227-c2a6-4866-8040-d616c4806f06,listbox,Funding YearQuarter,,Native,False,True,listbox / Funding YearQuarter (a07a8227-c2a6-4866-8040-d616c4806f06),<Master Library>,,0.002,,0,0,0,False,3.4.5,15923
045de995-18a8-4988-b6a1-ee7df6cd690b,table,"='Apps Taken - Detail: ' & 
	if(vToDate='Today Flag', 'Today',
	if(vToDate='Yesterday Flag', 'Yesterday',
	if(vToDate='Last Week Flag', 'Last Week', 
    if(vToDate='MTD', 'Month to Date', 
    if(vToDate='Previous Month Flag', 'Last Month', 
    if(vToDate='YTD Flag', 'Year to Date','Last Year'))))))",,Native,False,True,"table / ='Apps Taken - Detail: ' & 
	if(vToDate='Today Flag', 'Today',
	if(vToDate='Yesterday Flag', 'Yesterday',
	if(vToDate='Last Week Flag', 'Last Week', 
    if(vToDate='MTD', 'Month to Date', 
    if(vToDate='Previous Month Flag', 'Last Month', 
    if(vToDate='YTD Flag', 'Year to Date','Last Year')))))) (045de995-18a8-4988-b6a1-ee7df6cd690b)",<Master Library>,,0.006,,0,0,0,False,3.4.5,15924
05dd83d4-cc30-45be-b5da-38c1e52b9b71,table,Purchase Advice Summary,,Native,False,True,table / Purchase Advice Summary (05dd83d4-cc30-45be-b5da-38c1e52b9b71),<Master Library>,,0.006,,0,0,0,False,3.4.5,15925
0730a71e-ab50-4515-8fb2-bdd36fa7c988,pivot-table,Credit Pulls Loan Purpose Mix,,Native,False,True,pivot-table / Credit Pulls Loan Purpose Mix (0730a71e-ab50-4515-8fb2-bdd36fa7c988),<Master Library>,,0.006,,0,0,0,False,3.4.5,15926
088c2a01-5b65-4d09-8c3c-bfe30874374d,table,Detail: Retail Loans,,Native,False,True,table / Detail: Retail Loans (088c2a01-5b65-4d09-8c3c-bfe30874374d),<Master Library>,,0.029,,0,0,0,False,3.4.5,15927
0adeb67d-fdfc-41d8-92bb-ebb5f0dac03e,table,Out of Range Summary,,Native,False,True,table / Out of Range Summary (0adeb67d-fdfc-41d8-92bb-ebb5f0dac03e),<Master Library>,,0.02,,0,0,0,False,3.4.5,15928
