Id,Type,Title,LibraryId,VizClass,IsExtensionMissing,IsMasterVisualization,Name,SheetName,SheetId,CalcTime,BookmarkApplied,NumOfColumns,NumOfRows,UseCount,CalcConditionUnfulfilled,QsdaVersion,MetaId
2c19f5a2-0e5e-4f93-9df1-7dd719f5f738,qlik-variable-input,Chr(10),,Extension,False,True,qlik-variable-input / Chr(10) (2c19f5a2-0e5e-4f93-9df1-7dd719f5f738),<Master Library>,,0.002,,0,0,0,False,3.4.5,9171
2c89338e-d73e-4e52-a576-14d3eb50210e,sn-layout-container,Select Tier,,Extension,False,True,sn-layout-container / Select Tier (2c89338e-d73e-4e52-a576-14d3eb50210e),<Master Library>,,0.004,,0,0,0,False,3.4.5,9172
52e587fc-c0ff-4629-b4e3-e63e90bebcba,filterpane,3vue_Revenue Tiers_Loan Officer Filter,9536c92c-ee14-4175-9a6c-3dea4d3a92a3,Native,False,True,filterpane / 3vue_Revenue Tiers_Loan Officer Filter (52e587fc-c0ff-4629-b4e3-e63e90bebcba),<Master Library>,,0,,0,0,0,False,3.4.5,9173
fe6a5ef9-fb7d-4503-a82d-533a4b69f905,filterpane,3vue_Revenue Tiers_vScorecardActor Filter,4473ba9b-01d8-4505-8e4a-801e5ce74380,Native,False,True,filterpane / 3vue_Revenue Tiers_vScorecardActor Filter (fe6a5ef9-fb7d-4503-a82d-533a4b69f905),<Master Library>,,0,,0,0,0,False,3.4.5,9174
15355a4d-ba12-45af-b29b-d35a33a70e98,filterpane,3vue_Revenue Tiers_vScorecard Filter,dbed716e-6fd2-45c1-b5c4-ecea56fbfaf2,Native,False,True,filterpane / 3vue_Revenue Tiers_vScorecard Filter (15355a4d-ba12-45af-b29b-d35a33a70e98),<Master Library>,,0,,0,0,0,False,3.4.5,9175
f319efe0-c3e3-42b7-833a-2dc4c5c5ed4a,filterpane,3vue_Volume Tiers_Loan Officer Filter,3027e7cc-7986-49c2-88f7-a59bdc3baf6a,Native,False,True,filterpane / 3vue_Volume Tiers_Loan Officer Filter (f319efe0-c3e3-42b7-833a-2dc4c5c5ed4a),<Master Library>,,0,,0,0,0,False,3.4.5,9176
5dd81629-1824-4ef4-8753-42682c725372,filterpane,3vue_Volume Tiers_vScorecardActor Filter,46fe2034-5f35-4693-b5fe-d28834c8e225,Native,False,True,filterpane / 3vue_Volume Tiers_vScorecardActor Filter (5dd81629-1824-4ef4-8753-42682c725372),<Master Library>,,0,,0,0,0,False,3.4.5,9177
f0227264-2a31-411a-b2b9-c007d7683701,filterpane,3vue_Volume Tiers_vScorecard Filter,fd11dd20-121e-4dce-ae12-f75d97504bbb,Native,False,True,filterpane / 3vue_Volume Tiers_vScorecard Filter (f0227264-2a31-411a-b2b9-c007d7683701),<Master Library>,,0,,0,0,0,False,3.4.5,9178
2d24937c-2250-4651-8777-0dc7af2603e1,barchart,Purpose,,Native,False,True,barchart / Purpose (2d24937c-2250-4651-8777-0dc7af2603e1),<Master Library>,,0.075,,2,3,0,False,3.4.5,9179
2d25b62f-23b7-489b-84db-0ee277c57999,piechart,"=repeat(chr(160),3) & 'Loan Purpose Mix'",,Native,False,True,"piechart / =repeat(chr(160),3) & 'Loan Purpose Mix' (2d25b62f-23b7-489b-84db-0ee277c57999)",<Master Library>,,0.02,,2,7,0,False,3.4.5,9180
2e5909e2-6bb9-4ca9-9f23-7d1a799fcba1,kpi,Company Scorecard: WA LTV,,Native,False,True,kpi / Company Scorecard: WA LTV (2e5909e2-6bb9-4ca9-9f23-7d1a799fcba1),<Master Library>,,0.013,,1,1,1,False,3.4.5,9181
2e862cfc-6705-44f8-ae41-ccde82f2e07d,table,Revenue Summary,,Native,False,True,table / Revenue Summary (2e862cfc-6705-44f8-ae41-ccde82f2e07d),<Master Library>,,0.068,,7,5,0,False,3.4.5,9182
2ec60162-56a2-41e3-ac82-d29632012cdf,qlik-variable-input,Chr(10),,Extension,False,True,qlik-variable-input / Chr(10) (2ec60162-56a2-41e3-ac82-d29632012cdf),<Master Library>,,0.003,,0,0,0,False,3.4.5,9183
2f8f2d77-6148-4521-83df-3bdfc6b26ac4,qlik-variable-input,Choose Loan Started Year,,Extension,False,True,qlik-variable-input / Choose Loan Started Year (2f8f2d77-6148-4521-83df-3bdfc6b26ac4),<Master Library>,,0.002,,0,0,2,False,3.4.5,9184
30143fc2-cd69-4bc0-a490-627b0ebc8262,kpi,Operation Scorecard Trends: Average Volume Output KPI,,Native,False,True,kpi / Operation Scorecard Trends: Average Volume Output KPI (30143fc2-cd69-4bc0-a490-627b0ebc8262),<Master Library>,,0.035,,1,1,1,False,3.4.5,9185
3027e7cc-7986-49c2-88f7-a59bdc3baf6a,filterpane,3vue_Volume Tiers_Loan Officer Filter,,Native,False,True,filterpane / 3vue_Volume Tiers_Loan Officer Filter (3027e7cc-7986-49c2-88f7-a59bdc3baf6a),<Master Library>,,0.001,,0,0,1,False,3.4.5,9186
775c203e-a29b-4003-a3b2-c0f379ec5af2,listbox,'$(=$(vParetoMeasureLabel)) Tiers',,Native,False,True,listbox / '$(=$(vParetoMeasureLabel)) Tiers' (775c203e-a29b-4003-a3b2-c0f379ec5af2),<Master Library>,,0.124,,1,3,0,False,3.4.5,9187
304835bc-ffa4-421a-9b2a-2314350fc6b9,barchart,Current Loan Status,,Native,False,True,barchart / Current Loan Status (304835bc-ffa4-421a-9b2a-2314350fc6b9),<Master Library>,,0.071,,2,5,0,False,3.4.5,9188
32e18bab-634f-41d6-af04-6f808d232548,table,"='Detail by Loan Officer'

/*
& 
If('$(vScorecardActor)'='Mortgage Loan Officer (MLO)',

If(WildMatch(Concat([Consolidated Channels],','),'*Retail*') AND WildMatch(Concat([Consolidated Channels],','),'*TPO*'),'LO & AE',
			If(WildMatch(Concat([Consolidated Channels],','),'*Retail*'),'Loan Officer','Account Executive')),
            
'$(vScorecardActor)'


)",,Native,False,True,"table / ='Detail by Loan Officer'

/*
& 
If('$(vScorecardActor)'='Mortgage Loan Officer (MLO)',

If(WildMatch(Concat([Consolidated Channels],','),'*Retail*') AND WildMatch(Concat([Consolidated Channels],','),'*TPO*'),'LO & AE',
			If(WildMatch(Concat([Consolidated Channels],','),'*Retail*'),'Loan Officer','Account Executive')),
            
'$(vScorecardActor)'


) (32e18bab-634f-41d6-af04-6f808d232548)",<Master Library>,,0.138,,6,44,1,False,3.4.5,9189
3447723e-c9ad-413e-981e-18a2118d348a,sn-text,Credit Risk Story,,Extension,False,True,sn-text / Credit Risk Story (3447723e-c9ad-413e-981e-18a2118d348a),<Master Library>,,0.307,,10,1,1,False,3.4.5,9190
34c56e96-7218-4cef-b090-eca79f72317b,kpi,Credit Risk Management: Units KPI,,Native,False,True,kpi / Credit Risk Management: Units KPI (34c56e96-7218-4cef-b090-eca79f72317b),<Master Library>,,0.008,,1,1,1,False,3.4.5,9191
34cdae6f-019f-4a85-823b-a2a07cdeb9b6,barchart,Loan Type,,Native,False,True,barchart / Loan Type (34cdae6f-019f-4a85-823b-a2a07cdeb9b6),<Master Library>,,0.007,,2,7,0,False,3.4.5,9192
34f1f8d4-496e-4142-92bd-ff1321a7e77a,qlik-variable-input,chr(10),,Extension,False,True,qlik-variable-input / chr(10) (34f1f8d4-496e-4142-92bd-ff1321a7e77a),<Master Library>,,0.002,,0,0,0,False,3.4.5,9193
3520d3c5-0ef7-4ef9-b650-b135c7114843,qlik-variable-input,='Choose $(vMaxYear) Chart View',,Extension,False,True,qlik-variable-input / ='Choose $(vMaxYear) Chart View' (3520d3c5-0ef7-4ef9-b650-b135c7114843),<Master Library>,,0.002,,0,0,1,False,3.4.5,9194
3589187f-679a-426a-a596-864cf748ec64,filterpane,3vue_Branch Filter,,Native,False,True,filterpane / 3vue_Branch Filter (3589187f-679a-426a-a596-864cf748ec64),<Master Library>,,0.001,,0,0,0,False,3.4.5,9195
555b86aa-2ab2-46ff-8604-7cfefe661a15,listbox,Branch,,Native,False,True,listbox / Branch (555b86aa-2ab2-46ff-8604-7cfefe661a15),<Master Library>,,0.002,,1,14,0,False,3.4.5,9196
3597bf1b-c3dd-4ea0-b621-033ea79632c2,combochart,"=
if(GetSelectedCount([$(vScorecardActor)])>0,

'$(=Num(

Count({<[$(vScorecardActor)_Production] *= {$(vCurrentProduction)},DateType={'Funding'},[$(vToDate)]={'Yes'},[Rate Lock Buy Side Base Price Rate] = {"">0""}>}distinct [$(vScorecardActor)])
/Count({<[$(vScorecardActor)_Production] *= {$(vCurrentProduction)},DateType={'Funding'},[$(vToDate)]={'Yes'},[Rate Lock Buy Side Base Price Rate] = {"">0""},[$(vScorecardActor)]=>}total distinct [$(vScorecardActor)])

,'#,##0.0%')) of '&

If('$(vScorecardActor)' = 'Mortgage Loan Officer (MLO)',
		If(WildMatch(Concat([Consolidated Channels],','),'*Retail*') AND WildMatch(Concat([Consolidated Channels],','),'*TPO*'),'LO & AE',
			If(WildMatch(Concat([Consolidated Channels],','),'*Retail*'),'Loan Officer','Account Executive'))
)

&' contribute 

$(=Num(

sum({$<[$(vScorecardActor)_Production] *= {$(vCurrentProduction)},DateType={'Funding'},[$(vToDate)]={'Yes'},[Rate Lock Buy Side Base Price Rate] = {"">0""}>}[[Loan Amount]])
/Sum({<[$(vScorecardActor)_Production] *= {$(vCurrentProduction)},DateType={'Funding'},[$(vToDate)]={'Yes'},[Rate Lock Buy Side Base Price Rate] = {"">0""},[$(vScorecardActor)]=>} total [Loan Amount])

,'#,##0.0%')) of Total Volume $ | 

$(=[vScorecardActor_Volume Auto Format])',

'Total Volume is $(=[vScorecardActor_Volume Auto Format])'

)",,Native,False,True,"combochart / =
if(GetSelectedCount([$(vScorecardActor)])>0,

'$(=Num(

Count({<[$(vScorecardActor)_Production] *= {$(vCurrentProduction)},DateType={'Funding'},[$(vToDate)]={'Yes'},[Rate Lock Buy Side Base Price Rate] = {"">0""}>}distinct [$(vScorecardActor)])
/Count({<[$(vScorecardActor)_Production] *= {$(vCurrentProduction)},DateType={'Funding'},[$(vToDate)]={'Yes'},[Rate Lock Buy Side Base Price Rate] = {"">0""},[$(vScorecardActor)]=>}total distinct [$(vScorecardActor)])

,'#,##0.0%')) of '&

If('$(vScorecardActor)' = 'Mortgage Loan Officer (MLO)',
		If(WildMatch(Concat([Consolidated Channels],','),'*Retail*') AND WildMatch(Concat([Consolidated Channels],','),'*TPO*'),'LO & AE',
			If(WildMatch(Concat([Consolidated Channels],','),'*Retail*'),'Loan Officer','Account Executive'))
)

&' contribute 

$(=Num(

sum({$<[$(vScorecardActor)_Production] *= {$(vCurrentProduction)},DateType={'Funding'},[$(vToDate)]={'Yes'},[Rate Lock Buy Side Base Price Rate] = {"">0""}>}[[Loan Amount]])
/Sum({<[$(vScorecardActor)_Production] *= {$(vCurrentProduction)},DateType={'Funding'},[$(vToDate)]={'Yes'},[Rate Lock Buy Side Base Price Rate] = {"">0""},[$(vScorecardActor)]=>} total [Loan Amount])

,'#,##0.0%')) of Total Volume $ | 

$(=[vScorecardActor_Volume Auto Format])',

'Total Volume is $(=[vScorecardActor_Volume Auto Format])'

) (3597bf1b-c3dd-4ea0-b621-033ea79632c2)",<Master Library>,,0.177,,3,61,1,False,3.4.5,9197
36266feb-5c7e-4128-a5ec-1df29bd17ba5,qlik-variable-input,Choose a Date Range,,Extension,False,True,qlik-variable-input / Choose a Date Range (36266feb-5c7e-4128-a5ec-1df29bd17ba5),<Master Library>,,0.002,,0,0,1,False,3.4.5,9198
36686f86-68a8-4112-886d-eb4404cacf1e,qlik-variable-input,Chr(10),,Extension,False,True,qlik-variable-input / Chr(10) (36686f86-68a8-4112-886d-eb4404cacf1e),<Master Library>,,0.003,,0,0,0,False,3.4.5,9199
3689f3d8-0197-49d2-94a8-06750d33246c,barchart,LTV Distribution,,Native,False,True,barchart / LTV Distribution (3689f3d8-0197-49d2-94a8-06750d33246c),<Master Library>,,0.019,,2,10,1,False,3.4.5,9200
374bf72f-49ac-4857-9cae-112a678865d1,qlik-variable-input,Chr(10),,Extension,False,True,qlik-variable-input / Chr(10) (374bf72f-49ac-4857-9cae-112a678865d1),<Master Library>,,0.003,,0,0,0,False,3.4.5,9201
38c0d725-aacd-4efc-aa9b-b8dfbc3cfd93,container,FICO Distribution,,Native,False,True,container / FICO Distribution (38c0d725-aacd-4efc-aa9b-b8dfbc3cfd93),<Master Library>,,0.002,,0,0,1,False,3.4.5,9202
38ca714b-3e0f-4bae-8e51-ea1f58675315,container,Operation Scorecard Trends: Chart Container,,Native,False,True,container / Operation Scorecard Trends: Chart Container (38ca714b-3e0f-4bae-8e51-ea1f58675315),<Master Library>,,0.001,,0,0,1,False,3.4.5,9203
3bf4e8a5-9ba3-489a-8628-29c0d103da1e,qlik-variable-input,=Chr(10),,Extension,False,True,qlik-variable-input / =Chr(10) (3bf4e8a5-9ba3-489a-8628-29c0d103da1e),<Master Library>,,0.001,,0,0,0,False,3.4.5,9204
3c9c3e84-06a9-4f5a-9176-fd67ace26c4d,qlik-variable-input,Select Date Range,,Extension,False,True,qlik-variable-input / Select Date Range (3c9c3e84-06a9-4f5a-9176-fd67ace26c4d),<Master Library>,,0.002,,0,0,0,False,3.4.5,9205
3d75fb67-d111-447c-a162-0cfc0685a7fa,qlik-variable-input,chr(10),,Extension,False,True,qlik-variable-input / chr(10) (3d75fb67-d111-447c-a162-0cfc0685a7fa),<Master Library>,,0.003,,0,0,0,False,3.4.5,9206
3dfcf511-09ca-4239-921f-0c984c767fdb,table,"='$(vScorecard) Scorecard by Credit: '&pick(match(vToDate,'MTD','Previous Month Flag','QTD','YTD Flag','Previous Year Flag'),'Month to Date','Last Month','Quarter to Date','Year to Date','Last Year')",,Native,False,True,"table / ='$(vScorecard) Scorecard by Credit: '&pick(match(vToDate,'MTD','Previous Month Flag','QTD','YTD Flag','Previous Year Flag'),'Month to Date','Last Month','Quarter to Date','Year to Date','Last Year') (3dfcf511-09ca-4239-921f-0c984c767fdb)",<Master Library>,,0.277,,9,14,0,False,3.4.5,9207
3fcc8275-fd0a-4591-a8f9-49d4f3a744af,table,"='Loan Detail'
/*
'Credit Pulls - '&
pick(match(vToDate,'Today Flag','Yesterday Flag','Last Week Flag','MTD','Previous Month Flag','QTD','YTD Flag','Previous Year Flag'),'Today','Yesterday','','Month to Date','Last Month','Quarter to Date','Year to Date','Last Year')",,Native,False,True,"table / ='Loan Detail'
/*
'Credit Pulls - '&
pick(match(vToDate,'Today Flag','Yesterday Flag','Last Week Flag','MTD','Previous Month Flag','QTD','YTD Flag','Previous Year Flag'),'Today','Yesterday','','Month to Date','Last Month','Quarter to Date','Year to Date','Last Year') (3fcc8275-fd0a-4591-a8f9-49d4f3a744af)",<Master Library>,,0.067,,9,16823,0,False,3.4.5,9208
40e27cd5-f950-4764-afe9-c6ddf7a5743b,table,'Estimated Closings Loan Detail: Loans NOT Locked',,Native,False,True,table / 'Estimated Closings Loan Detail: Loans NOT Locked' (40e27cd5-f950-4764-afe9-c6ddf7a5743b),<Master Library>,,0.096,,23,196,0,False,3.4.5,9209
41aa38e1-e2dd-4e17-bc47-011a955373eb,barchart,FICO Distribution,,Native,False,True,barchart / FICO Distribution (41aa38e1-e2dd-4e17-bc47-011a955373eb),<Master Library>,,0.011,,2,9,0,False,3.4.5,9210
41befc8b-dc05-494e-83c1-713bd22c50f0,barchart,Purpose,,Native,False,True,barchart / Purpose (41befc8b-dc05-494e-83c1-713bd22c50f0),<Master Library>,,0.05,,2,7,0,False,3.4.5,9211
41c6abde-d76d-4f8f-ab58-0415afdb8f45,barchart,Current Milestone,,Native,False,True,barchart / Current Milestone (41c6abde-d76d-4f8f-ab58-0415afdb8f45),<Master Library>,,0.018,,2,15,0,False,3.4.5,9212
41dd862a-149b-4e45-912e-06dbd0607286,qlik-variable-input,Chr(10),,Extension,False,True,qlik-variable-input / Chr(10) (41dd862a-149b-4e45-912e-06dbd0607286),<Master Library>,,0.002,,0,0,0,False,3.4.5,9213
42539012-a673-4298-a9e7-e53c3c8f369b,container,Operation Scorecard: TopTiering Info,,Native,False,True,container / Operation Scorecard: TopTiering Info (42539012-a673-4298-a9e7-e53c3c8f369b),<Master Library>,,0,,0,0,1,False,3.4.5,9214
4276bd67-f650-45a1-884a-c07f4847961b,qlik-variable-input,Chr(10),,Extension,False,True,qlik-variable-input / Chr(10) (4276bd67-f650-45a1-884a-c07f4847961b),<Master Library>,,0.002,,0,0,0,False,3.4.5,9215
42cc9406-2d9f-4e0f-87a0-4b0a2b448766,container,Company Scorecard: TopTiering Story/Insights,,Native,False,True,container / Company Scorecard: TopTiering Story/Insights (42cc9406-2d9f-4e0f-87a0-4b0a2b448766),<Master Library>,,0.002,,0,0,1,False,3.4.5,9216
4327daef-777a-410a-824e-5af4a9f46d69,table,='$(vOpsScorecardActor) Output Scorecard',,Native,False,True,table / ='$(vOpsScorecardActor) Output Scorecard' (4327daef-777a-410a-824e-5af4a9f46d69),<Master Library>,,1.364,,22,8,1,False,3.4.5,9217
4473ba9b-01d8-4505-8e4a-801e5ce74380,filterpane,3vue_Revenue Tiers_vScorecardActor Filter,,Native,False,True,filterpane / 3vue_Revenue Tiers_vScorecardActor Filter (4473ba9b-01d8-4505-8e4a-801e5ce74380),<Master Library>,,0.001,,0,0,1,False,3.4.5,9218
6789d0ff-21c6-47d9-b439-3c1bc3933d90,listbox,='Revenue Tiers',,Native,False,True,listbox / ='Revenue Tiers' (6789d0ff-21c6-47d9-b439-3c1bc3933d90),<Master Library>,,0.123,,1,3,0,False,3.4.5,9219
4482be33-5812-4a81-883d-5e4f1fe6bc04,table,qs_Loan Program_All Loans,,Native,False,True,table / qs_Loan Program_All Loans (4482be33-5812-4a81-883d-5e4f1fe6bc04),<Master Library>,,0.049,,7,26,0,False,3.4.5,9220
45053f6b-8485-4986-8d62-47c89745d2a4,qlik-variable-input,Dimension,,Extension,False,True,qlik-variable-input / Dimension (45053f6b-8485-4986-8d62-47c89745d2a4),<Master Library>,,0.003,,0,0,0,False,3.4.5,9221
45148b6f-4185-4015-8c66-c27c59374150,piechart,"=repeat(chr(160),3) & 'Loan Purpose Mix'",,Native,False,True,"piechart / =repeat(chr(160),3) & 'Loan Purpose Mix' (45148b6f-4185-4015-8c66-c27c59374150)",<Master Library>,,0.015,,2,7,0,False,3.4.5,9222
4568970a-1806-4434-8a87-2ac7630dd360,sn-text,TopTiering Story,,Extension,False,True,sn-text / TopTiering Story (4568970a-1806-4434-8a87-2ac7630dd360),<Master Library>,,0.767,,9,1,1,False,3.4.5,9223
459fa985-9970-42e1-a11c-5538ff317e42,sn-text,TopTiering Story,,Extension,False,True,sn-text / TopTiering Story (459fa985-9970-42e1-a11c-5538ff317e42),<Master Library>,,0.656,,6,1,1,False,3.4.5,9224
4644c34a-3be4-4d66-8fbb-204adb42d748,kpi,Credit Risk Management: WAC KPI,,Native,False,True,kpi / Credit Risk Management: WAC KPI (4644c34a-3be4-4d66-8fbb-204adb42d748),<Master Library>,,0.014,,1,1,1,False,3.4.5,9225
46abf481-d9c6-4774-9340-ec706c016177,barchart,=chr(160) & chr(160) & 'Revenue by Investor Status',,Native,False,True,barchart / =chr(160) & chr(160) & 'Revenue by Investor Status' (46abf481-d9c6-4774-9340-ec706c016177),<Master Library>,,0.022,,2,5,0,False,3.4.5,9226
46fe2034-5f35-4693-b5fe-d28834c8e225,filterpane,3vue_Volume Tiers_vScorecardActor Filter,,Native,False,True,filterpane / 3vue_Volume Tiers_vScorecardActor Filter (46fe2034-5f35-4693-b5fe-d28834c8e225),<Master Library>,,0.001,,0,0,1,False,3.4.5,9227
6775369c-eebe-4911-86f7-afb3f657c23e,listbox,'$(=$(vParetoMeasureLabel)) Tiers',,Native,False,True,listbox / '$(=$(vParetoMeasureLabel)) Tiers' (6775369c-eebe-4911-86f7-afb3f657c23e),<Master Library>,,0.124,,1,3,0,False,3.4.5,9228
4710b85c-83e3-422b-82a1-ef7ca81d3205,sn-text,TopTiering Applied Weights,,Extension,False,True,sn-text / TopTiering Applied Weights (4710b85c-83e3-422b-82a1-ef7ca81d3205),<Master Library>,,0.002,,6,1,1,False,3.4.5,9229
476e6b6d-2543-4423-a39d-4fcac3ca47b3,table,"='$(vToDateLabelTitle) ' &

if('$(vProductionGroup)'='DateType={Application}','Applications Taken',
	if('$(vProductionGroup)'='DateType={Funding}','Funded Production',
    	'Lost Opportunities'
        )
	)",,Native,False,True,"table / ='$(vToDateLabelTitle) ' &

if('$(vProductionGroup)'='DateType={Application}','Applications Taken',
	if('$(vProductionGroup)'='DateType={Funding}','Funded Production',
    	'Lost Opportunities'
        )
	) (476e6b6d-2543-4423-a39d-4fcac3ca47b3)",<Master Library>,,0.112,,9,16,1,False,3.4.5,9230
4836e1e5-218b-4e17-81fe-f8953b11dffe,qlik-variable-input,Choose a Chart View,,Extension,False,True,qlik-variable-input / Choose a Chart View (4836e1e5-218b-4e17-81fe-f8953b11dffe),<Master Library>,,0.002,,0,0,1,False,3.4.5,9231
4859bf27-f3c3-44d6-9b76-93d083af7cac,sn-text,TopTiering Story,,Extension,False,True,sn-text / TopTiering Story (4859bf27-f3c3-44d6-9b76-93d083af7cac),<Master Library>,,2.586,,10,1,1,False,3.4.5,9232
49a1ab66-f3c8-44a1-b317-30a4aebc8d5e,kpi,Credit Risk Management: WA LTV KPI,,Native,False,True,kpi / Credit Risk Management: WA LTV KPI (49a1ab66-f3c8-44a1-b317-30a4aebc8d5e),<Master Library>,,0.01,,1,1,1,False,3.4.5,9233
4ab13163-0103-4440-8a2c-6bf59942f716,pivot-table,='Company Scorecard $(vScorecardActor) TopTiering',,Native,False,True,pivot-table / ='Company Scorecard $(vScorecardActor) TopTiering' (4ab13163-0103-4440-8a2c-6bf59942f716),<Master Library>,,0.52,,3,34,1,False,3.4.5,9234
4c066484-f850-4776-bd66-0801ad44accc,qlik-variable-input,Chr(10),,Extension,False,True,qlik-variable-input / Chr(10) (4c066484-f850-4776-bd66-0801ad44accc),<Master Library>,,0.003,,0,0,0,False,3.4.5,9235
4c0b6fc4-5994-420a-acfb-0603259d1225,qlik-variable-input,=chr(32),,Extension,False,True,qlik-variable-input / =chr(32) (4c0b6fc4-5994-420a-acfb-0603259d1225),<Master Library>,,0.002,,0,0,1,False,3.4.5,9236
4c4e80fb-58e7-4343-b080-22d554e1e42d,qlik-variable-input,Chr(10),,Extension,False,True,qlik-variable-input / Chr(10) (4c4e80fb-58e7-4343-b080-22d554e1e42d),<Master Library>,,0.002,,0,0,0,False,3.4.5,9237
4c92ce90-84ab-4888-8a23-0a3f2b52197a,qlik-variable-input,=chr(32),,Extension,False,True,qlik-variable-input / =chr(32) (4c92ce90-84ab-4888-8a23-0a3f2b52197a),<Master Library>,,0.002,,0,0,1,False,3.4.5,9238
4de30952-3e46-4aa9-a1bb-de951fc64b59,container,TopTiering: Choose TopTiering Actor,,Native,False,True,container / TopTiering: Choose TopTiering Actor (4de30952-3e46-4aa9-a1bb-de951fc64b59),<Master Library>,,0.002,,0,0,1,False,3.4.5,9239
4fccbe18-df52-48e7-a086-d4b9b544b17b,container,Company Performance Detail: Top Right Chart Container,,Native,False,True,container / Company Performance Detail: Top Right Chart Container (4fccbe18-df52-48e7-a086-d4b9b544b17b),<Master Library>,,0.002,,0,0,2,False,3.4.5,9240
50f363b1-c447-4f6a-b86f-80e682913fd1,qlik-variable-input,=Chr(10),,Extension,False,True,qlik-variable-input / =Chr(10) (50f363b1-c447-4f6a-b86f-80e682913fd1),<Master Library>,,0.002,,0,0,0,False,3.4.5,9241
513fcfa7-c305-40d1-a0e9-6d333438c43b,kpi,Geography: WA LTV KPI,,Native,False,True,kpi / Geography: WA LTV KPI (513fcfa7-c305-40d1-a0e9-6d333438c43b),<Master Library>,,0.01,,1,1,1,False,3.4.5,9242
51fef99f-24b5-42f7-a50a-79aa52a14266,table,"='Loans Funded - Detail: ' & 
	if(vToDate='Today Flag', 'Today',
	if(vToDate='Yesterday Flag', 'Yesterday',
	if(vToDate='Last Week Flag', 'Last Week', 
    if(vToDate='MTD', 'Month to Date', 
    if(vToDate='Previous Month Flag', 'Last Month', 
    if(vToDate='YTD Flag', 'Year to Date','Last Year'))))))",,Native,False,True,"table / ='Loans Funded - Detail: ' & 
	if(vToDate='Today Flag', 'Today',
	if(vToDate='Yesterday Flag', 'Yesterday',
	if(vToDate='Last Week Flag', 'Last Week', 
    if(vToDate='MTD', 'Month to Date', 
    if(vToDate='Previous Month Flag', 'Last Month', 
    if(vToDate='YTD Flag', 'Year to Date','Last Year')))))) (51fef99f-24b5-42f7-a50a-79aa52a14266)",<Master Library>,,0.014,,8,1,0,False,3.4.5,9243
527a7fb3-bd6d-4e26-9be4-ef72c63d6814,filterpane,3vue_13 Month TVI Score Tiers Filter,,Native,False,True,filterpane / 3vue_13 Month TVI Score Tiers Filter (527a7fb3-bd6d-4e26-9be4-ef72c63d6814),<Master Library>,,0.001,,0,0,0,False,3.4.5,9244
957a10b4-1879-435c-bb6b-3e35722e773b,listbox,'13 Month TVI Score Tiers',,Native,False,True,listbox / '13 Month TVI Score Tiers' (957a10b4-1879-435c-bb6b-3e35722e773b),<Master Library>,,5.749,,1,3,0,False,3.4.5,9245
53ddb240-f142-4bf0-8d72-dab7d1687b5b,qlik-variable-input,chr(10),,Extension,False,True,qlik-variable-input / chr(10) (53ddb240-f142-4bf0-8d72-dab7d1687b5b),<Master Library>,,0.002,,0,0,0,False,3.4.5,9246
54263be1-ac22-4363-a90d-20209b3d8a3d,barchart,DTI Distribution,,Native,False,True,barchart / DTI Distribution (54263be1-ac22-4363-a90d-20209b3d8a3d),<Master Library>,,0.023,,2,6,1,False,3.4.5,9247
54dce697-6af6-48fd-920b-455d9d4d16a4,qlik-variable-input,=chr(32),,Extension,False,True,qlik-variable-input / =chr(32) (54dce697-6af6-48fd-920b-455d9d4d16a4),<Master Library>,,0.006,,0,0,0,False,3.4.5,9248
5637284d-858f-449b-9387-41534a18557c,container,Operation Scorecard Trends: Choose Actor/Comparison,,Native,False,True,container / Operation Scorecard Trends: Choose Actor/Comparison (5637284d-858f-449b-9387-41534a18557c),<Master Library>,,0.002,,0,0,1,False,3.4.5,9249
580612db-9c62-476b-bdde-6335c4c0da30,sn-text,Company Performance Detail: Funded Production Units Story,,Extension,False,True,sn-text / Company Performance Detail: Funded Production Units Story (580612db-9c62-476b-bdde-6335c4c0da30),<Master Library>,,0.159,,10,1,1,False,3.4.5,9250
5ca658c7-68f5-44cd-bf40-bce747518490,qlik-variable-input,=Chr(10),,Extension,False,True,qlik-variable-input / =Chr(10) (5ca658c7-68f5-44cd-bf40-bce747518490),<Master Library>,,0.003,,0,0,0,False,3.4.5,9251
5ceef10e-44a9-4fda-a4a9-03d55308af33,table,Detail_OutofRange,,Native,False,True,table / Detail_OutofRange (5ceef10e-44a9-4fda-a4a9-03d55308af33),<Master Library>,,0.454,,50,2302,0,False,3.4.5,9252
5e1d7eae-07ad-4f0e-b071-8a0cfed7924a,table,"='Locked - Detail: ' & 
	if(vToDate='Today Flag', 'Today',
	if(vToDate='Yesterday Flag', 'Yesterday',
	if(vToDate='Last Week Flag', 'Last Week', 
    if(vToDate='MTD', 'Month to Date', 
    if(vToDate='Previous Month Flag', 'Last Month', 
    if(vToDate='YTD Flag', 'Year to Date','Last Year'))))))",,Native,False,True,"table / ='Locked - Detail: ' & 
	if(vToDate='Today Flag', 'Today',
	if(vToDate='Yesterday Flag', 'Yesterday',
	if(vToDate='Last Week Flag', 'Last Week', 
    if(vToDate='MTD', 'Month to Date', 
    if(vToDate='Previous Month Flag', 'Last Month', 
    if(vToDate='YTD Flag', 'Year to Date','Last Year')))))) (5e1d7eae-07ad-4f0e-b071-8a0cfed7924a)",<Master Library>,,0.064,,8,16823,0,False,3.4.5,9253
