Key_Appinfo,Key_Bookmark,Key_Calctime,Key_Dimension,Key_Error,Key_Expression,Key_Field,Key_Function,Key_Flag,Key_Lineage,Key_Sheet,Key_Table,Key_TableField,Key_Vizobject,Key_Variable
,,,42420,,61917,,-93210,-109695,,,,,68552,40671
,,,42420,,61918,,-93210,-109695,,,,,68552,40671
,,,42420,,61919,,-93210,-109695,,,,,68552,40671
,,,42420,,61920,,-93211,-109695,,,,,68552,40671
,,,42420,,61920,,-93212,-109695,,,,,68552,40671
,,,42420,,61920,,-93212,-108008,,,,,68552,40671
,,,42420,,61920,,-93212,-109696,,,,,68552,40671
,,,42420,,61921,,-93220,-109696,,,,,68552,40671
,,,42420,,61921,,-93221,-109696,,,,,68552,40671
,,,42420,,61921,,-93221,-108009,,,,,68552,40671
,,,42420,,61921,,-93221,-109697,,,,,68552,40671
,,,42420,,61922,,-93232,-109697,,,,,68552,40671
,,,42420,,61922,,-93233,-109697,,,,,68552,40671
,,,42420,,61922,,-93233,-108010,,,,,68552,40671
,,,42420,,61922,,-93233,-109698,,,,,68552,40671
,,,42420,,61923,,-93239,-109698,,,,,68552,40671
,,,42420,,61923,,-93240,-109698,,,,,68552,40671
,,,42420,,61923,,-93240,-108011,,,,,68552,40671
,,,42420,,61923,,-93240,-109699,,,,,68552,40671
,,,42420,,61924,,-93241,-109699,,,,,68552,40671
,,,42420,,61924,,-93242,-109699,,,,,68552,40671
,,,42420,,61925,,-93251,-109699,,,,,68552,40671
,,,42420,,61925,,-93252,-109699,,,,,68552,40671
,,,42420,,61925,,-93252,-108012,,,,,68552,40671
,,,42420,,61926,,-93252,-108012,,,,,68552,40671
,,,42420,,61927,,-93252,-108012,,,,,68552,40671
,,,42420,,61928,,-93252,-108012,,,,,68552,40671
,,,42420,,61929,,-93252,-108012,,,,,68552,40671
,,,42420,,61930,,-93252,-108012,,,,,68552,40675
,,,42420,,61930,,-93253,-108012,,,,,68552,40675
,,,42420,,61930,,-93254,-108012,,,,,68552,40675
,,,42420,,61930,,-93254,-108013,,,,,68552,40675
,,,42420,,61931,,-93254,-108013,,,,,68552,40675
,,,42420,,61931,,-93255,-108013,,,,,68552,40675
,,,42420,,61931,,-93256,-108013,,,,,68552,40675
,,,42420,,61931,,-93256,-108014,,,,,68552,40675
,,,42420,,61932,,-93256,-108014,,,,,68552,40675
,,,42420,,61933,,-93256,-108014,,,,,68552,40675
,,,42420,,61934,,-93256,-108014,,,,,68552,40675
,,,42420,,61935,,-93256,-108014,,,,,68552,40675
,,,42420,,61936,,-93256,-108014,,,,,68552,40675
,,,42422,,,,,,,,,,68554,
,,,42422,,61937,,,,,,,,68554,40671
,,,42422,,61937,,,,,,,,68554,35512
,,,42422,,61937,,,,,,,,68554,35569
,,,42422,,61937,,,,,,,,68554,40675
,,,42422,,61937,,-93260,,,,,,68554,40675
,,,42422,,61937,,-93261,,,,,,68554,40675
,,,42422,,61937,,-93262,,,,,,68554,40675
,,,42422,,61937,,-93263,,,,,,68554,40675
,,,42422,,61937,,-93264,,,,,,68554,40675
,,,42422,,61937,,-93265,,,,,,68554,40675
,,,42422,,61937,,-93266,,,,,,68554,40675
,,,42422,,61937,,-93267,,,,,,68554,40675
,,,42422,,61937,,-93268,,,,,,68554,40675
,,,42422,,61937,,-93269,,,,,,68554,40675
,,,42422,,61937,,-93270,,,,,,68554,40675
,,,42422,,61937,,-93271,,,,,,68554,40675
,,,42422,,61937,,-93272,,,,,,68554,40675
,,,42422,,61937,,-93273,,,,,,68554,40675
,,,42422,,61937,,-93274,,,,,,68554,40675
,,,42422,,61937,,-93275,,,,,,68554,40675
,,,42422,,61937,,-93276,,,,,,68554,40675
,,,42422,,61937,,-93277,,,,,,68554,40675
,,,42422,,61937,,-93278,,,,,,68554,40675
,,,42422,,61937,,-93279,,,,,,68554,40675
,,,42422,,61937,,-93280,,,,,,68554,40675
,,,42422,,61938,,-93280,,,,,,68554,40671
,,,42422,,61938,,-93280,,,,,,68554,35782
,,,42422,,61938,,-93280,,,,,,68554,35781
,,,42422,,61938,,-93280,,,,,,68554,35512
,,,42422,,61938,,-93280,,,,,,68554,35569
,,,42422,,61938,,-93280,,,,,,68554,40675
,,,42422,,61938,,-93281,,,,,,68554,40675
,,,42422,,61938,,-93282,,,,,,68554,40675
,,,42422,,61938,,-93283,,,,,,68554,40675
,,,42422,,61938,,-93284,,,,,,68554,40675
,,,42422,,61938,,-93285,,,,,,68554,40675
,,,42422,,61938,,-93286,,,,,,68554,40675
,,,42422,,61938,,-93287,,,,,,68554,40675
,,,42422,,61938,,-93288,,,,,,68554,40675
,,,42422,,61938,,-93289,,,,,,68554,40675
,,,42422,,61938,,-93290,,,,,,68554,40675
,,,42422,,61938,,-93291,,,,,,68554,40675
,,,42422,,61938,,-93292,,,,,,68554,40675
,,,42422,,61938,,-93293,,,,,,68554,40675
,,,42422,,61938,,-93294,,,,,,68554,40675
,,,42422,,61938,,-93295,,,,,,68554,40675
,,,42422,,61938,,-93296,,,,,,68554,40675
,,,42422,,61938,,-93297,,,,,,68554,40675
,,,42422,,61938,,-93298,,,,,,68554,40675
,,,42422,,61938,,-93299,,,,,,68554,40675
,,,42422,,61938,,-93300,,,,,,68554,40675
,,,42422,,61938,,-93301,,,,,,68554,40675
,,,42422,,61939,,-93301,,,,,,68554,40671
,,,42422,,61939,,-93301,,,,,,68554,35784
,,,42422,,61939,,-93301,,,,,,68554,35783
,,,42422,,61939,,-93301,,,,,,68554,35782
,,,42422,,61939,,-93301,,,,,,68554,35512
,,,42422,,61939,,-93301,,,,,,68554,35569
,,,42422,,61939,,-93301,,,,,,68554,40675
,,,42422,,61939,,-93303,,,,,,68554,40675
,,,42422,,61939,,-93304,,,,,,68554,40675
,,,42422,,61939,,-93305,,,,,,68554,40675
,,,42422,,61939,,-93306,,,,,,68554,40675
,,,42422,,61939,,-93307,,,,,,68554,40675
,,,42422,,61939,,-93308,,,,,,68554,40675
,,,42422,,61939,,-93309,,,,,,68554,40675
,,,42422,,61939,,-93310,,,,,,68554,40675
,,,42422,,61939,,-93311,,,,,,68554,40675
,,,42422,,61939,,-93312,,,,,,68554,40675
,,,42422,,61939,,-93313,,,,,,68554,40675
,,,42422,,61939,,-93314,,,,,,68554,40675
,,,42422,,61939,,-93315,,,,,,68554,40675
,,,42422,,61939,,-93316,,,,,,68554,40675
,,,42422,,61939,,-93317,,,,,,68554,40675
,,,42422,,61939,,-93318,,,,,,68554,40675
,,,42422,,61939,,-93319,,,,,,68554,40675
,,,42422,,61939,,-93320,,,,,,68554,40675
,,,42422,,61939,,-93321,,,,,,68554,40675
,,,42422,,61939,,-93322,,,,,,68554,40675
,,,42422,,61939,,-93323,,,,,,68554,40675
,,,42422,,61940,,-93323,,,,,,68554,40671
,,,42422,,61940,,-93323,,,,,,68554,35787
,,,42422,,61940,,-93323,,,,,,68554,35785
,,,42422,,61940,,-93323,,,,,,68554,35784
,,,42422,,61940,,-93323,,,,,,68554,35782
,,,42422,,61940,,-93323,,,,,,68554,35512
,,,42422,,61940,,-93323,,,,,,68554,35569
,,,42422,,61940,,-93323,,,,,,68554,40675
,,,42422,,61940,,-93324,,,,,,68554,40675
,,,42422,,61940,,-93325,,,,,,68554,40675
,,,42422,,61940,,-93326,,,,,,68554,40675
,,,42422,,61940,,-93327,,,,,,68554,40675
,,,42422,,61940,,-93328,,,,,,68554,40675
,,,42422,,61940,,-93329,,,,,,68554,40675
,,,42422,,61940,,-93330,,,,,,68554,40675
,,,42422,,61940,,-93331,,,,,,68554,40675
,,,42422,,61940,,-93332,,,,,,68554,40675
,,,42422,,61940,,-93333,,,,,,68554,40675
,,,42422,,61940,,-93334,,,,,,68554,40675
,,,42422,,61940,,-93335,,,,,,68554,40675
,,,42422,,61940,,-93336,,,,,,68554,40675
,,,42422,,61940,,-93337,,,,,,68554,40675
,,,42422,,61940,,-93338,,,,,,68554,40675
,,,42422,,61940,,-93339,,,,,,68554,40675
,,,42422,,61940,,-93340,,,,,,68554,40675
,,,42422,,61940,,-93341,,,,,,68554,40675
,,,42422,,61940,,-93342,,,,,,68554,40675
,,,42422,,61940,,-93343,,,,,,68554,40675
,,,42422,,61940,,-93344,,,,,,68554,40675
,,,42422,,61941,,-93344,,,,,,68554,40671
,,,42422,,61941,,-93344,,,,,,68554,35790
,,,42422,,61941,,-93344,,,,,,68554,35788
,,,42422,,61941,,-93344,,,,,,68554,35787
,,,42422,,61941,,-93344,,,,,,68554,35784
,,,42422,,61941,,-93344,,,,,,68554,35782
,,,42422,,61941,,-93344,,,,,,68554,35512
,,,42422,,61941,,-93344,,,,,,68554,35569
,,,42422,,61941,,-93344,,,,,,68554,40675
,,,42422,,61941,,-93345,,,,,,68554,40675
,,,42422,,61941,,-93346,,,,,,68554,40675
,,,42422,,61941,,-93347,,,,,,68554,40675
,,,42422,,61941,,-93348,,,,,,68554,40675
,,,42422,,61941,,-93349,,,,,,68554,40675
,,,42422,,61941,,-93350,,,,,,68554,40675
,,,42422,,61941,,-93351,,,,,,68554,40675
,,,42422,,61941,,-93352,,,,,,68554,40675
,,,42422,,61941,,-93353,,,,,,68554,40675
,,,42422,,61941,,-93354,,,,,,68554,40675
,,,42422,,61941,,-93355,,,,,,68554,40675
,,,42422,,61941,,-93356,,,,,,68554,40675
,,,42422,,61941,,-93357,,,,,,68554,40675
,,,42422,,61941,,-93358,,,,,,68554,40675
,,,42422,,61941,,-93359,,,,,,68554,40675
,,,42422,,61941,,-93360,,,,,,68554,40675
,,,42422,,61941,,-93361,,,,,,68554,40675
,,,42422,,61941,,-93362,,,,,,68554,40675
,,,42422,,61941,,-93363,,,,,,68554,40675
,,,42422,,61941,,-93365,,,,,,68554,40675
,,,42422,,61941,,-93366,,,,,,68554,40675
,,,42422,,61942,,-93366,,,,,,68554,40671
,,,42422,,61942,,-93366,,,,,,68554,35794
,,,42422,,61942,,-93366,,,,,,68554,35792
,,,42422,,61942,,-93366,,,,,,68554,35790
,,,42422,,61942,,-93366,,,,,,68554,35787
,,,42422,,61942,,-93366,,,,,,68554,35784
,,,42422,,61942,,-93366,,,,,,68554,35782
,,,42422,,61942,,-93366,,,,,,68554,35512
,,,42422,,61942,,-93366,,,,,,68554,35569
,,,42422,,61942,,-93366,,,,,,68554,40675
,,,42422,,61942,,-93368,,,,,,68554,40675
,,,42422,,61942,,-93369,,,,,,68554,40675
,,,42422,,61942,,-93370,,,,,,68554,40675
,,,42422,,61942,,-93371,,,,,,68554,40675
,,,42422,,61942,,-93372,,,,,,68554,40675
,,,42422,,61942,,-93373,,,,,,68554,40675
,,,42422,,61942,,-93374,,,,,,68554,40675
,,,42422,,61942,,-93375,,,,,,68554,40675
,,,42422,,61942,,-93376,,,,,,68554,40675
,,,42422,,61942,,-93377,,,,,,68554,40675
,,,42422,,61942,,-93378,,,,,,68554,40675
,,,42422,,61942,,-93379,,,,,,68554,40675
,,,42422,,61942,,-93380,,,,,,68554,40675
,,,42422,,61942,,-93381,,,,,,68554,40675
,,,42422,,61942,,-93382,,,,,,68554,40675
,,,42422,,61942,,-93383,,,,,,68554,40675
,,,42422,,61942,,-93384,,,,,,68554,40675
,,,42422,,61942,,-93385,,,,,,68554,40675
,,,42422,,61942,,-93386,,,,,,68554,40675
,,,42422,,61942,,-93387,,,,,,68554,40675
,,,42422,,61942,,-93388,,,,,,68554,40675
,,,42422,,61951,,-93388,,,,,,68554,40675
,,,42422,,61952,,-93388,,,,,,68554,40675
,,,42422,,61953,,-93388,,,,,,68554,40675
,,,42422,,61954,,-93388,,,,,,68554,40675
,,,42422,,61955,,-93388,,,,,,68554,40675
,,,42422,,61956,,-93388,,,,,,68554,40675
,,,42422,,61957,,-93388,,,,,,68554,40675
,,,42422,,61958,,-93388,,,,,,68554,40675
,,,42422,,61959,,-93388,,,,,,68554,40675
,,,42422,,61960,,-93388,,,,,,68554,40675
,,,42422,,61961,,-93388,,,,,,68554,40675
,,,42422,,61962,,-93388,,,,,,68554,40675
,,,42422,,61971,,-93388,,,,,,68554,40675
,,,42422,,61972,,-93388,,,,,,68554,40675
,,,42422,,61973,,-93388,,,,,,68554,40675
,,,42422,,61974,,-93388,,,,,,68554,40675
,,,42422,,61975,,-93388,,,,,,68554,40675
,,,42422,,61976,,-93388,,,,,,68554,40675
,,,42422,,61977,,-93388,,,,,,68554,40675
,,,42422,,61978,,-93388,,,,,,68554,40675
,,,42422,,61979,,-93388,,,,,,68554,40675
,,,42422,,61980,,-93388,,,,,,68554,40675
,,,42422,,61981,,-93388,,,,,,68554,40675
,,,42422,,61982,,-93388,,,,,,68554,40675
,,,42422,,61991,,-93388,,,,,,68554,40675
,,,42422,,61992,,-93388,,,,,,68554,40675
,,,42422,,61993,,-93388,,,,,,68554,40675
,,,42422,,61994,,-93388,,,,,,68554,40675
,,,42422,,61995,,-93388,,,,,,68554,40675
,,,42422,,61996,,-93388,,,,,,68554,40675
,,,42422,,61997,,-93388,,,,,,68554,40675
,,,42422,,61998,,-93388,,,,,,68554,40675
,,,42422,,61999,,-93388,,,,,,68554,40675
,,,42422,,62000,,-93388,,,,,,68554,40675
,,,42422,,62001,,-93388,,,,,,68554,40675
,,,42422,,62002,,-93388,,,,,,68554,40675
,,,42422,,62011,,-93388,,,,,,68554,40675
,,,42422,,62012,,-93388,,,,,,68554,40675
,,,42422,,62013,,-93388,,,,,,68554,40675
,,,42422,,62014,,-93388,,,,,,68554,40675
,,,42422,,62015,,-93388,,,,,,68554,40675
,,,42422,,62016,,-93388,,,,,,68554,40675
,,,42422,,62017,,-93388,,,,,,68554,40675
,,,42422,,62018,,-93388,,,,,,68554,40675
,,,42422,,62019,,-93388,,,,,,68554,40675
,,,42422,,62020,,-93388,,,,,,68554,40675
,,,42422,,62021,,-93388,,,,,,68554,40675
,,,42422,,62022,,-93388,,,,,,68554,40675
,,,42422,,62031,,-93388,,,,,,68554,40675
,,,42422,,62032,,-93388,,,,,,68554,40675
,,,42422,,62033,,-93388,,,,,,68554,40675
,,,42422,,62034,,-93388,,,,,,68554,40675
,,,42422,,62035,,-93388,,,,,,68554,40675
,,,42422,,62036,,-93388,,,,,,68554,40675
,,,42422,,62037,,-93388,,,,,,68554,40675
,,,42422,,62038,,-93388,,,,,,68554,40675
,,,42422,,62039,,-93388,,,,,,68554,40675
,,,42422,,62040,,-93388,,,,,,68554,40675
,,,42422,,62041,,-93388,,,,,,68554,40675
,,,42422,,62042,,-93388,,,,,,68554,40675
,,,42422,,62051,,-93388,,,,,,68554,40675
,,,42422,,62052,,-93388,,,,,,68554,40675
,,,42422,,62053,,-93388,,,,,,68554,40675
,,,42422,,62054,,-93388,,,,,,68554,40675
,,,42422,,62055,,-93388,,,,,,68554,40675
,,,42422,,62056,,-93388,,,,,,68554,40675
,,,42422,,62057,,-93388,,,,,,68554,40675
,,,42422,,62058,,-93388,,,,,,68554,40675
,,,42422,,62059,,-93388,,,,,,68554,40675
,,,42422,,62060,,-93388,,,,,,68554,40675
,,,42422,,62061,,-93388,,,,,,68554,40675
,,,42422,,62062,,-93388,,,,,,68554,40675
,,,42422,,62063,,-93388,,,,,,68554,39506
,,,42422,,62064,,-93388,,,,,,68554,39491
,,,42422,,62065,,-93388,,,,,,68554,39488
,,,42422,,62066,,-93388,,,,,,68554,39486
,,,42422,,62067,,-93388,,,,,,68554,39484
,,,42422,,62068,,-93388,,,,,,68554,39482
,,,42422,,62069,,-93388,,,,,,68554,39482
,,,42422,,62070,,-93388,,,,,,68554,39482
,,,,,62071,,-93412,,,,,,68555,
,,,,,62072,,-93413,,,,,,68555,
,,,42423,,,,,,,,,,68556,
,,,42423,,62073,,-93414,,,,,,68556,
,,,42423,,62073,,-93415,,,,,,68556,
,,,42423,,62073,,-93416,,,,,,68556,
,,,42423,,62073,,-93416,-108015,,,,,68556,
,,,42423,,62073,,-93416,-109700,,,,,68556,
,,,42423,,62073,,-93416,-110102,,,,,68556,
,,,42423,,62074,,-93441,-110102,,,,,68556,
,,,42423,,62074,,-93442,-110102,,,,,68556,
,,,42423,,62074,,-93443,-110102,,,,,68556,
,,,42423,,62074,,-93443,-108016,,,,,68556,
,,,42423,,62074,,-93443,-109701,,,,,68556,
,,,42423,,62074,,-93443,-110103,,,,,68556,
,,,42423,,62075,,-93534,-110103,,,,,68556,
,,,42423,,62075,,-93535,-110103,,,,,68556,
,,,42423,,62075,,-93536,-110103,,,,,68556,
,,,42423,,62075,,-93536,-108017,,,,,68556,
,,,42423,,62075,,-93536,-109702,,,,,68556,
,,,42423,,62075,,-93536,-110104,,,,,68556,
,,,42423,,62076,,-93544,-110104,,,,,68556,
,,,42423,,62076,,-93545,-110104,,,,,68556,
,,,42423,,62076,,-93546,-110104,,,,,68556,
,,,42423,,62076,,-93546,-108018,,,,,68556,
,,,42423,,62076,,-93546,-109703,,,,,68556,
,,,42423,,62076,,-93546,-110105,,,,,68556,
,,,42423,,62077,,-93582,-110105,,,,,68556,
,,,42423,,62077,,-93583,-110105,,,,,68556,
,,,42423,,62077,,-93584,-110105,,,,,68556,
,,,42423,,62077,,-93584,-108019,,,,,68556,
,,,42423,,62077,,-93584,-109704,,,,,68556,
,,,42423,,62077,,-93584,-110106,,,,,68556,
,,,42423,,62078,,-93629,-110106,,,,,68556,
,,,42423,,62078,,-93630,-110106,,,,,68556,
,,,42423,,62078,,-93631,-110106,,,,,68556,
,,,42423,,62078,,-93631,-108020,,,,,68556,
,,,42423,,62078,,-93631,-109705,,,,,68556,
,,,42423,,62078,,-93631,-110107,,,,,68556,
,,,42423,,62079,,-93649,-110107,,,,,68556,
,,,42423,,62079,,-93650,-110107,,,,,68556,
,,,42423,,62079,,-93651,-110107,,,,,68556,
,,,42423,,62079,,-93651,-108021,,,,,68556,
,,,42423,,62079,,-93651,-109706,,,,,68556,
,,,42423,,62079,,-93651,-110108,,,,,68556,
,,,42423,,62080,,-93665,-110108,,,,,68556,
,,,42423,,62080,,-93666,-110108,,,,,68556,
,,,42423,,62080,,-93667,-110108,,,,,68556,
,,,42423,,62080,,-93667,-108022,,,,,68556,
,,,42423,,62080,,-93667,-109707,,,,,68556,
,,,42423,,62080,,-93667,-110109,,,,,68556,
,,,42423,,62081,,-93718,-110109,,,,,68556,
,,,42423,,62081,,-93719,-110109,,,,,68556,
,,,42423,,62081,,-93720,-110109,,,,,68556,
,,,42423,,62081,,-93720,-108023,,,,,68556,
,,,42423,,62081,,-93720,-109708,,,,,68556,
,,,42423,,62081,,-93720,-110110,,,,,68556,
,,,42423,,62082,,-93752,-110110,,,,,68556,
,,,42423,,62082,,-93753,-110110,,,,,68556,
,,,42423,,62082,,-93754,-110110,,,,,68556,
,,,42423,,62082,,-93754,-108024,,,,,68556,
,,,42423,,62082,,-93754,-109709,,,,,68556,
,,,42423,,62082,,-93754,-110111,,,,,68556,
,,,42423,,62083,,-93754,-110111,,,,,68556,
,,,42423,,62084,,-93754,-110111,,,,,68556,
,,,42423,,62085,,-93754,-110111,,,,,68556,
,,,42423,,62086,,-93754,-110111,,,,,68556,
,,,42423,,62087,,-93754,-110111,,,,,68556,
,,,42423,,62088,,-93754,-110111,,,,,68556,
,,,42423,,62089,,-93754,-110111,,,,,68556,
,,,42423,,62090,,-93754,-110111,,,,,68556,
,,,42423,,62091,,-93754,-110111,,,,,68556,
,,,42423,,62092,,-93754,-110111,,,,,68556,
,,,42423,,62093,,-93754,-110111,,,,,68556,
,,,42423,,62094,,-93754,-110111,,,,,68556,
,,,42423,,62095,,-93754,-110111,,,,,68556,
,,,42423,,62096,,-93754,-110111,,,,,68556,
,,,41436,,62096,,-93754,-110111,,,,,68556,
,,,42423,,62096,,-93754,-110111,,,,,68556,
,,,42423,,62096,,-93754,-110111,,,,,68556,
,,,42423,,62096,,-93754,-105046,,,,,68556,
,,,,,62097,,,,,,,,68558,40671
,,,42424,,,,,-105437,,,,,68559,
,,,42424,,33848,,,-105437,,,,,68559,
,,,42424,,33848,,,-106426,,,,,68559,
,,,42424,,33848,,,-108025,,,,,68559,
,,,42424,,62099,,-93776,-108025,,,,,68559,
,,,42424,,62099,,-93777,-108025,,,,,68559,
,,,42424,,62099,,-93778,-108025,,,,,68559,
,,,42424,,62099,,-93779,-108025,,,,,68559,
,,,42424,,62100,,-93779,-108025,,,,,68559,
,,,42424,,62101,,-93779,-108025,,,,,68559,
,,,42425,,,,,,,,,,68560,
,,,42426,,,,,,,,,,68560,
,,,42427,,,,,,,,,,68560,
,,,42428,,,,,,,,,,68560,
,,,42429,,,,,,,,,,68560,
,,,42430,,,,,,,,,,68560,
,,,42431,,,,,-105438,,,,,68560,
,,,42433,,,,,-105439,,,,,68560,
,,,42434,,,,,-105440,,,,,68560,
,,,42435,,,,,-105441,,,,,68560,
,,,42436,,,,,-105442,,,,,68560,
,,,42437,,,,,-105443,,,,,68560,
,,,42439,,,,,-105444,,,,,68560,
,,,42439,,62102,,-93791,-105444,,,,,68560,
,,,42439,,62102,,-93792,-105444,,,,,68560,
,,,42439,,62102,,-93792,-108026,,,,,68560,
,,,42439,,62102,,-93792,-109710,,,,,68560,
,,,42439,,62103,,-93792,-108027,,,,,68560,
,,,42439,,62104,,-93792,-108028,,,,,68560,
,,,42439,,62105,,-93792,-108029,,,,,68560,
,,,42439,,62106,,-93792,-108030,,,,,68560,
,,,42439,,62107,,-93792,-108031,,,,,68560,
,,,42439,,62108,,-93792,-108031,,,,,68560,
,,,41509,,62108,,-93792,-108031,,,,,68560,
,,,42059,,62108,,-93792,-108031,,,,,68560,
,,,42360,,62108,,-93792,-108031,,,,,68560,
,,,42425,,62108,,-93792,-108031,,,,,68560,
,,,42475,,62108,,-93792,-108031,,,,,68560,
,,,42605,,62108,,-93792,-108031,,,,,68560,
,,,42756,,62108,,-93792,-108031,,,,,68560,
,,,42918,,62108,,-93792,-108031,,,,,68560,
,,,43280,,62108,,-93792,-108031,,,,,68560,
,,,44294,,62108,,-93792,-108031,,,,,68560,
,,,44418,,62108,,-93792,-108031,,,,,68560,
,,,44418,,62108,,-93792,-105003,,,,,68560,
,,,42189,,62108,,-93792,-105003,,,,,68560,
,,,42218,,62108,,-93792,-105003,,,,,68560,
,,,42241,,62108,,-93792,-105003,,,,,68560,
,,,42261,,62108,,-93792,-105003,,,,,68560,
,,,42275,,62108,,-93792,-105003,,,,,68560,
,,,42342,,62108,,-93792,-105003,,,,,68560,
,,,42361,,62108,,-93792,-105003,,,,,68560,
,,,42379,,62108,,-93792,-105003,,,,,68560,
,,,42426,,62108,,-93792,-105003,,,,,68560,
,,,42471,,62108,,-93792,-105003,,,,,68560,
,,,42554,,62108,,-93792,-105003,,,,,68560,
,,,42741,,62108,,-93792,-105003,,,,,68560,
,,,42793,,62108,,-93792,-105003,,,,,68560,
,,,43085,,62108,,-93792,-105003,,,,,68560,
,,,43326,,62108,,-93792,-105003,,,,,68560,
,,,44079,,62108,,-93792,-105003,,,,,68560,
,,,44099,,62108,,-93792,-105003,,,,,68560,
,,,44130,,62108,,-93792,-105003,,,,,68560,
,,,45134,,62108,,-93792,-105003,,,,,68560,
,,,45134,,62108,,-93792,-105036,,,,,68560,
,,,42190,,62108,,-93792,-105036,,,,,68560,
,,,42219,,62108,,-93792,-105036,,,,,68560,
,,,42242,,62108,,-93792,-105036,,,,,68560,
,,,42262,,62108,,-93792,-105036,,,,,68560,
,,,42276,,62108,,-93792,-105036,,,,,68560,
,,,42343,,62108,,-93792,-105036,,,,,68560,
,,,42362,,62108,,-93792,-105036,,,,,68560,
,,,42380,,62108,,-93792,-105036,,,,,68560,
,,,42427,,62108,,-93792,-105036,,,,,68560,
,,,42473,,62108,,-93792,-105036,,,,,68560,
,,,42555,,62108,,-93792,-105036,,,,,68560,
,,,42742,,62108,,-93792,-105036,,,,,68560,
,,,42794,,62108,,-93792,-105036,,,,,68560,
,,,43086,,62108,,-93792,-105036,,,,,68560,
,,,43328,,62108,,-93792,-105036,,,,,68560,
,,,44080,,62108,,-93792,-105036,,,,,68560,
,,,44100,,62108,,-93792,-105036,,,,,68560,
,,,44131,,62108,,-93792,-105036,,,,,68560,
,,,45135,,62108,,-93792,-105036,,,,,68560,
,,,45135,,62108,,-93792,-105021,,,,,68560,
,,,41461,,62108,,-93792,-105021,,,,,68560,
,,,42191,,62108,,-93792,-105021,,,,,68560,
,,,42220,,62108,,-93792,-105021,,,,,68560,
,,,42243,,62108,,-93792,-105021,,,,,68560,
,,,42263,,62108,,-93792,-105021,,,,,68560,
,,,42277,,62108,,-93792,-105021,,,,,68560,
,,,42344,,62108,,-93792,-105021,,,,,68560,
,,,42363,,62108,,-93792,-105021,,,,,68560,
,,,42381,,62108,,-93792,-105021,,,,,68560,
,,,42428,,62108,,-93792,-105021,,,,,68560,
,,,42472,,62108,,-93792,-105021,,,,,68560,
,,,42556,,62108,,-93792,-105021,,,,,68560,
,,,42744,,62108,,-93792,-105021,,,,,68560,
,,,42795,,62108,,-93792,-105021,,,,,68560,
,,,43087,,62108,,-93792,-105021,,,,,68560,
,,,43327,,62108,,-93792,-105021,,,,,68560,
,,,44081,,62108,,-93792,-105021,,,,,68560,
,,,44101,,62108,,-93792,-105021,,,,,68560,
,,,44132,,62108,,-93792,-105021,,,,,68560,
,,,45136,,62108,,-93792,-105021,,,,,68560,
,,,45136,,62108,,-93792,-105008,,,,,68560,
,,,41462,,62108,,-93792,-105008,,,,,68560,
,,,42192,,62108,,-93792,-105008,,,,,68560,
,,,42221,,62108,,-93792,-105008,,,,,68560,
,,,42244,,62108,,-93792,-105008,,,,,68560,
,,,42264,,62108,,-93792,-105008,,,,,68560,
,,,42278,,62108,,-93792,-105008,,,,,68560,
,,,42345,,62108,,-93792,-105008,,,,,68560,
,,,42364,,62108,,-93792,-105008,,,,,68560,
,,,42382,,62108,,-93792,-105008,,,,,68560,
,,,42429,,62108,,-93792,-105008,,,,,68560,
,,,42474,,62108,,-93792,-105008,,,,,68560,
,,,42557,,62108,,-93792,-105008,,,,,68560,
,,,42747,,62108,,-93792,-105008,,,,,68560,
,,,42796,,62108,,-93792,-105008,,,,,68560,
,,,43088,,62108,,-93792,-105008,,,,,68560,
,,,43329,,62108,,-93792,-105008,,,,,68560,
,,,44082,,62108,,-93792,-105008,,,,,68560,
,,,44102,,62108,,-93792,-105008,,,,,68560,
,,,44133,,62108,,-93792,-105008,,,,,68560,
,,,45137,,62108,,-93792,-105008,,,,,68560,
,,,45137,,62108,,-93792,-105001,,,,,68560,
,,,41463,,62108,,-93792,-105001,,,,,68560,
,,,42193,,62108,,-93792,-105001,,,,,68560,
,,,42222,,62108,,-93792,-105001,,,,,68560,
,,,42245,,62108,,-93792,-105001,,,,,68560,
,,,42265,,62108,,-93792,-105001,,,,,68560,
,,,42279,,62108,,-93792,-105001,,,,,68560,
,,,42346,,62108,,-93792,-105001,,,,,68560,
,,,42365,,62108,,-93792,-105001,,,,,68560,
,,,42383,,62108,,-93792,-105001,,,,,68560,
,,,42430,,62108,,-93792,-105001,,,,,68560,
,,,42558,,62108,,-93792,-105001,,,,,68560,
,,,42746,,62108,,-93792,-105001,,,,,68560,
,,,42797,,62108,,-93792,-105001,,,,,68560,
,,,43089,,62108,,-93792,-105001,,,,,68560,
,,,43330,,62108,,-93792,-105001,,,,,68560,
,,,44083,,62108,,-93792,-105001,,,,,68560,
,,,44103,,62108,,-93792,-105001,,,,,68560,
,,,44134,,62108,,-93792,-105001,,,,,68560,
,,,45138,,62108,,-93792,-105001,,,,,68560,
,,,45138,,62108,,-93792,-105037,,,,,68560,
,,,42441,,,,,-105445,,,,,68563,
,,,42442,,,,,-105446,,,,,68564,
,,,42444,,,,,-105447,,,,,68564,
,,,42445,,,,,-105448,,,,,68564,
,,,42446,,,,,-105449,,,,,68564,
,,,42448,,,,,-105450,,,,,68564,
